,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
34,McDonald's,,"Fast Food, Burgers, Coffee & Tea",116,2,$,34.02065,-118.12094,1RUfpOgjGRnxdjgDezKDxQ,MCDONALD'S #540,2020 W BEVERLY BLVD,MONTEBELLO,,,
35,,,,,,,,,,H&B DISCOUNT STORE,7355 LANKERSHIM BLVD # A30,NORTH HOLLYWOOD,,,
36,Miss Donuts & Bagel,,Donuts,79,4,$,34.03605664,-117.9259631,eqQ30ca73EKeLmMBg4p5dA,MISS DONUTS & BAGEL,1001 E AMAR RD STE #100,WEST COVINA,,,
37,Viking Pizza and Kabob,,"Pizza, Mediterranean, Sandwiches",241,4.5,$,34.12536624,-118.2562831,H7NLpkqnvEhAGY8w9KTlCg,VIKING PIZZA AND KABOB,3740 SAN FERNANDO RD,GLENDALE,,,
38,Taco Nazo,,"Mexican, Seafood",716,4,$,34.062544,-118.062384,Pinq2LZY1T2KxTTzvgXGUA,TACO NAZO,9516 GARVEY AVE,SOUTH EL MONTE,,,
39,Castle BBQ,,"Barbeque, Korean",1573,3.5,$$,34.08001,-118.30947,A_j83rvPeG-gJMR9ZaELzQ,CASTLE BBQ,473 N WESTERN AVE # 1,LOS ANGELES,,,
40,Dunkin',,"Donuts, Coffee & Tea",515,3,$,34.024869,-118.490867,uqmLw0TJmy8b3-LgBK7jFQ,DUNKIN DONUTS,1132 WILSHIRE BLVD,SANTA MONICA,,,
41,Sharetea,,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",1411,4.5,$,33.85794,-118.07956,BcekniF1I3xAkONVShohnQ,SHARE TEA,11900 SOUTH ST # 106,CERRITOS,,,
42,Panda Express,,"Chinese, Fast Food",48,2,$,34.08425,-118.32721,bmC-UadVafavZL8GVvOTJw,PANDA EXPRESS #660,727 N VINE ST,LOS ANGELES,,,
43,Food 4 Less,,Grocery,17,3.5,$$,33.98672,-118.18707,GPHm1qWeGjx8cGPLSfRXug,FOOD 4 LESS MEAT DEPT #341,4400 E SLAUSON AVE,MAYWOOD,,,
44,Pavilions,,Grocery,164,2.5,$$,33.9850682,-118.4395059,OT_5LLi1YKc98zfdeSU_Ig,PAVILIONS DELI,4365 GLENCOE AVE,MARINA DEL REY,,,
45,Lavoo Lounge,,"Hookah Bars, Dance Clubs",117,4,$$,34.07192849,-118.3663793,8BzTYrU0f9rivMsHKs6ShA,LAVOO LOUNGE,8108 W 3RD ST,LOS ANGELES,,,
46,Target,,"Department Stores, Furniture Stores, Electronics",255,2.5,$$,33.991768,-117.919052,W5wXmk7axIxpYRru6CxULw,TARGET STORES #222,17751 E COLIMA RD,INDUSTRY,,,
47,,,,,,,,,,CLUB HOUSE USA,2218 N SAN FERNANDO RD,LOS ANGELES,,,
48,Bon Appetit,,Sandwiches,23,4,$,34.06218,-118.41581,zqZd396KInOj6ty-y-hULw,BON APPETTIT DELI & CAFE,1801 CENTURY PARK E STE #330,LOS ANGELES,,,
49,Gangadin Indian,,"Indian, Seafood",540,4,$$,34.14439,-118.39444,eJkDFqOupx5V21H7PIJlPA,GANGADIN,12067 VENTURA PL,STUDIO CITY,,,
50,Rigos Taco 2,,Mexican,98,3,$,34.17912726,-118.4305728,mUk0SZi9SytvICsoE8m_zQ,RIGO'S TACO #2,13662 OXNARD ST,VAN NUYS,,,
51,Kim Tar,,Chinese,337,4,$$,33.8655063,-118.0823349,4WoC-COucRvgJxZ_PX7EZA,KIM TAR RESTAURANT,18309 PIONEER BLVD,ARTESIA,,,
52,Food 4 Less,,Grocery,52,3,$$,34.081493,-117.908943,ydTxGiPwv9I9betXfcRmwA,FOOD 4 LESS BAKERY #337--DELI & BAKERY,615 N AZUSA AVE,WEST COVINA,,,
53,Auntie Anne's -- Upper Level,,Pretzels,25,3.5,$,34.23914605,-118.5565819,IxPViaH46Bac2KhnQajLbg,AUNTIE ANNE'S,9301 TAMPA AVE UNIT 83-A,NORTHRIDGE,,,
54,Descanso Garden Spa,,"Day Spas, Skin Care, Massage",220,4.5,$$,34.2488998,-118.2896026,sdwhYQiYhHXGuhWCpRjaoQ,DESCANSO GARDEN SPA - RESTAURANT,7226 FOOTHILL BLVD,TUJUNGA,,,
55,Rosa's Restaurant,,Mexican,253,4,$$,33.8572867,-118.3907198,XmwpR2MrTBAtYJHctV7umA,ROSA'S,322 PACIFIC COAST HWY,HERMOSA BEACH,,,
56,Marriott LAX Parking,,Parking,204,2.5,,33.946563,-118.384816,en-mv_d6b0arZQ-3K6-5-Q,STARRUCKS/COFFEE-LAX MARRIOT,5855 W CENTURY BLVD,LOS ANGELES,,,
57,La Perla Mkt No 2,,"Grocery, Beer, Wine & Spirits",2,5,,33.96971,-118.23051,CDL02NKIXbaTPrmVA2edoQ,LA PERLA,7681 S SANTA FE AVE,HUNTINGTON PARK,,,
58,7-Eleven,,"Convenience Stores, Coffee & Tea",7,2.5,$,33.96894291,-118.0711225,9QO6dh2eMsS_OS3d5jhCuQ,7-ELEVEN,8244 S NORWALK BLVD,WHITTIER,,,
59,Panda Express,,"Chinese, Fast Food",133,2.5,$,34.16752,-118.37556,_waUiuauY1ySSsMOtlX_zA,PANDA EXPRESS #1439,5300 N LANKERSHIM BLVD STE 140,NORTH HOLLYWOOD,,,
60,Round Table Pizza,,"Pizza, Buffets",71,3.5,$$,34.379674,-118.539597,bJny5JCfgjHRe9C-vgE6NA,ROUND TABLE PIZZA,23254 LYONS AVE,NEWHALL,,,
61,Acapulco Restaurant & Cantina,,"Mexican, Bars, Breakfast & Brunch",888,3.5,$$,33.935483,-118.122821,MNCsx1VtXkOxwvGV7n2-kg,ACAPULCO RESTAURANT,9021 FIRESTONE BLVD,DOWNEY,,,
62,SF Supermarket,,"Grocery, Seafood Markets",56,2.5,$,33.98911586,-117.9021135,#NAME?,SF SUPERMARKET-MEAT & FISH,18475 COLIMA RD,Rowland Heights,,,
63,Hard Rock Cafe Hollywood 5K/10K,,Races & Competitions,104,3.5,,34.102137,-118.340588,2KAUVniVcBKUO3NJa4SeNA,HARD ROCK CAFE HOLLYWOOD,6801 HOLLYWOOD BLVD STE 105,LOS ANGELES,,,
64,Sabor Baja,,Mexican,62,3.5,$,33.9602127,-118.0711212,dXdFd-8H1Wmtom6CeSaO8g,SABOR BAJA,8911 S NORWALK BLVD,WHITTIER,,,
65,Jack in the Box,,"Burgers, Fast Food, Tacos",16,2,$,34.04527671,-118.2037711,fwJTT7C4rvuPaDVkHeIDCQ,JACK IN THE BOX #250,2701 E CESAR E CHAVEZ AVE,LOS ANGELES,,,
66,Ami Sushi,,"Japanese, Sushi Bars",163,3.5,$$,34.027266,-117.895938,8b9y6DEc61vbdrf5ezzNiw,AMI SUSHI,2560 E AMAR RD STE B3,WEST COVINA,,,
67,McDonald's,,"Coffee & Tea, Burgers, Fast Food",44,2,$,33.97945,-118.202477,Srd-APntAwgNL-YhBYjusw,MC DONALD'S,3526 E GAGE AVE,BELL,,,
68,Carl's Jr,,"Fast Food, Burgers",50,1.5,$,34.11656813,-117.776412,K8fLmMixUEnxDp5UYHyPdw,CARL'S JR,1400 E FOOTHILL BLVD,LA VERNE,,,
69,Moon Daepo BBQ 3,,"Korean, Barbeque",319,2.5,$$,34.23754,-118.26087,bwi-oSx48Cte-sihtWChDg,MOON BBQ #3,3747 FOOTHILL BLVD STE H,LA CRESCENTA,,,
70,Dignity Health Sports Park,,Stadiums & Arenas,95,3,,33.8627211,-118.2658751,EStU52z5EsN-kmY1qrJKGw,DIGNITY HEALTH SPORTS PARK- EL MERCADO #15,18400 AVALON BLVD STE 300,CARSON,,,
71,Culver City Auto Care,,Auto Repair,1,5,,34.0094117,-118.413668,4RY6yP8vTlKsfplLd5-WZQ,CULVER CITY CHEVRON,11197 WASHINGTON PL,CULVER CITY,,,
72,,,,,,,,,,MARTIN LIQUOR AND MARKET,11305 WASHINGTON PL,CULVER CITY,,,
73,Baja Fresh,,"Mexican, Tex-Mex, Fast Food",118,3,$,34.151971,-118.365578,e2Av_-iq6AbwbCFIuiwYaw,BAJA FRESH MEXICAN GRILL,10760 RIVERSIDE DR,NORTH HOLLYWOOD,,,
74,Bobs Market,,Grocery,214,4,$$,34.01220839,-118.4669067,8cniYfatc68x7iHgRMDQDQ,BOB'S MARKET DELI/MEAT DEPT,1650 OCEAN PARK BLVD,SANTA MONICA,,,
75,Umenoya,,Ramen,716,3,$$,33.80499,-118.3278351,6FsP_5ps0uQ6WJPIxJA0sg,UMENOYA,24222 CRENSHAW BLVD,TORRANCE,,,
76,Restaurante Hermano Centroamericano 2,,Mexican,14,4,$,34.0396172,-118.3261549,WdqwPUT7OIIn8pA0I2UKFw,RESTAURANTE CENTROAMERICANO2,1905 8TH AVE,LOS ANGELES,,,
77,La Zapopana Meat Market,,"Meat Shops, Grocery, Butcher",1,5,,33.96122,-118.185095,46cuiZ1aTtbxqgaS3PUtiA,LA ZAPOPANA MEAT MARKET,8022 ATLANTIC AVE,CUDAHY,,,
78,Main Event-La Coliseum,,Sporting Goods,2,3,$$$,34.01367,-118.28649,CnNEDnnSbSJ3XCk_JgmCjg,LA COLISEUM PRESS BOX #2,3911 S FIGUEROA ST,LOS ANGELES,,,
79,Universal Donuts,,"Donuts, Sandwiches, Coffee & Tea",60,4.5,$,34.06768,-118.0427,vZ6yOWTrj4ADJxxcMzAGEQ,UNIVERSAL DONUTS,3261 SANTA ANITA AVE,EL MONTE,,,
80,,,,,,,,,,MLP DEMONSTRATION KITCHEN,3655 S GRAND AVE DK,LOS ANGELES,,,
81,Jersey Mike's Subs,,"Sandwiches, Fast Food, Delis",169,3.5,$,34.0623726,-118.3992549,wE90LbIYz92MEoYw7mbdjw,JERSEY MIKES SUBS,279 S BEVERLY DR,BEVERLY HILLS,,,
82,Lee's Noodles,,"Chinese, Noodles, Korean",124,3.5,$,34.06695557,-118.2920609,8G5gqfveWtzzo-TLQJZyLw,LEE'S NOODLES,401 S VERMONT AVE STE 1,LOS ANGELES,,,
83,Cafe Rio Mexican Grill,,Mexican,491,3,$,34.41244848,-118.55786,nR0QE85S5swlOrilUYWcwg,CAFE RIO MEXICAN GRILL,24230 VALENCIA BLVD,VALENCIA,,,
84,Happy Corner Liquor,,"Beer, Wine & Spirits",25,4.5,$,33.99159622,-118.421196,U7hA1p-2FC4f0LzlBDzptw,HAPPY CORNER,4584 S CENTINELA AVE,LOS ANGELES,,,
85,Dodgers Youth Baseball Camp,,Summer Camps,3,5,,34.073855,-118.23996,jP9s-JXOUN2-eo5YqGKvVQ,LA DODGERS CLUBHOUSE,1000 VIN SCULLY AVE,LOS ANGELES,,,
86,T's Thai,,"Thai, Seafood",326,3,$,34.0188597,-118.4978665,QrMjoPgfS3uPKQS8M2df1g,T'S THAI RESTAURANT,1215 4TH ST,SANTA MONICA,,,
87,Pieology Pizzeria,,"Pizza, Vegan, Gluten-Free",257,4,$$,34.02464105,-118.3941843,WXLs0EnoBwLjX46ArMuBGw,PIEOLOGY,3850 MAIN ST UNIT A,CULVER CITY,,,
88,IPIC Westwood,,Cinema,845,3.5,,34.059359,-118.4411505,QbpURaXSm7TFdsK882VIcQ,IPIC THEATER - THE TUCK ROOM TAVERN,10840 WILSHIRE BLVD,LOS ANGELES,,,
89,Lotus Inn China Bistro,,Chinese,169,3,$$,34.1685049,-118.6016716,ccPw5J2KUr15YAolnfhQKQ,LOTUS INN CHINA BISTRO,21733 VENTURA BLVD,WOODLAND HILLS,,,
90,Smog Pros,,"Auto Repair, Smog Check Stations",26,4,,34.16913986,-118.3059387,e3MScKOQPLk00CTzthogUQ,BURBANK SMOG PROS,201 W ALAMEDA AVE,BURBANK,,,
91,Mr. Giant,,Mexican,423,2.5,$,33.9665834,-118.0382097,HQMlYScKgSJ8mhY1sevN9Q,MR. GIANT RESTAURANT,12831 WHITTIER BLVD,WHITTIER,,,
92,Mikasa Restaurant,,Mexican,217,4,$,34.0049094,-117.8678731,cRSCop97VZOngbdsSk_nvw,MIKASA RESTAURANT,19849 E VALLEY BLVD,WALNUT,,,
93,Superior Grocers,,Grocery,45,3,$,34.0109069,-118.1131261,eoSDizEbpYy5vaOsx306ig,SUPERIOR GROCERS #106 MEAT,1201 W WHITTIER BLVD,MONTEBELLO,,,
94,Incredible Cafe Express,,Restaurants,1,5,,33.84761429,-118.2123566,LLUQnIvQBQNNyRsQr-dx3g,CHINA EXPRESS,2787 E DEL AMO BLVD # I-04,RANCHO DOMINGUEZ,,,
95,,,,,,,,,,TESORO USA #63251,4130 W CENTURY BLVD,INGLEWOOD,,,
96,,,,,,,,,,CALIFORNIA DINING AT LS,3100 LOMITA BLVD,TORRANCE,,,
97,,,,,,,,,,KENTUCKY FRIED CHICKEN,7617 VINELAND AVE,SUN VALLEY,,,
98,President Thai Cuisine,,Thai,522,3.5,$$,33.99363,-117.904348,ctvO0YYgbBMbi9BtN2PaeA,PRESIDENT THAI CUISINE,1390 FULLERTON RD STE 105,ROWLAND HEIGHTS,,,
99,,,,,,,,,,CENTURY CLUB,304 12TH ST,MANHATTAN BEACH,,,
100,Taco Bell,,"Fast Food, Mexican",81,2.5,$,34.178771,-118.383119,ARYCSryXY6na5jrJIrEx3Q,TACO BELL #86,5958 LANKERSHIM BLVD,NORTH HOLLYWOOD,,,
101,The Los Angeles Country Club,,Country Clubs,17,4,,34.04822153,-118.3880641,xOt-S6iPjxhgycMYoJpsXg,LOS ANGELES COUNTRY CLUB MAIN KITCHEN,10101 WILSHIRE BLVD,LOS ANGELES,,,
102,Barcito & Bodega,,"Cafes, Wine Bars, Sandwiches",335,4,$$,34.040358,-118.2634197,C-j3SzdHGOIrewm6T-qrCQ,BARCITO,403 W 12TH ST,LOS ANGELES,,,
103,Subway,,Sandwiches,17,2,$,33.97356816,-118.1464025,FkTe7INYgB6tbAxK9y7JLg,SUBWAY #43295,6420 GAGE AVE # #C,BELL GARDENS,,,
104,Coffee & Cream,,"Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea",118,3.5,$,34.3094284,-118.4326316,o_58g8LQCHDSZ4FDM-N47A,COFFEE AND CREAM,13739 FOOTHILL BLVD,SYLMAR,,,
105,Vons,,Grocery,98,3,$$,34.0266323,-118.4270011,NHJ4HGS1ShOhfKKLwgjX-Q,VONS MEAT #2077,3118 S SEPULVEDA BLVD,LOS ANGELES,,,
106,,,,,,,,,,FRANCO 99 CENT UP STORE,143 S MEDNIK AVE,LOS ANGELES,,,
107,,,,,,,,,,SIRY'S PIZZA,10136 S LONG BEACH BLVD STE 10,LYNWOOD,,,
108,,,,,,,,,,HOME GOODS #281,1239 S LONE HILL AVE,GLENDORA,,,
109,Shima,,"Japanese, Sushi Bars",155,3.5,$$$,33.99013901,-118.46492,HeDL57ht_txlK3XbFNqOBA,SHIMA,1432 ABBOT KINNEY BLVD,VENICE,,,
110,Books and Cafe,,Coffee & Tea,15,4,$,34.0049599,-118.43359,73MJD9fOuex2m_Jgq4Y5rA,BOOKS & CAFE,3760 CENTINELA AVE,LOS ANGELES,,,
111,Rockview Dairy,,Convenience Stores,21,4,$,34.05802,-117.9344,q1s8_hNRwC79HW1Ovvah9Q,ROCKVIEW DAIRY #29,551 E VINE AVE,WEST COVINA,,,
112,No 1 Noodle House,,"Noodles, Chinese, Soup",335,3.5,$,33.98736453,-117.9076627,kcGSmY4icSCdSfooH0tS7g,NO 1 NOODLE HOUSE,18180 E COLIMA RD STE #B,ROWLAND HEIGHTS,,,
113,Paco's Tacos,,Mexican,141,2.5,$,33.99824,-117.84339,tpkZG8w0MZulrE8Db90Cwg,PACO'S TACOS,1131 BREA CANYON RD,DIAMOND BAR,,,
114,Liquor Bank,,"Beer, Wine & Spirits, Tobacco Shops, Vape Shops",8,2.5,$,34.1945,-118.502047,AC1HgKx1wgm8L2x3-T0cFA,LIQUOR BANK,16925 VANOWEN ST,VAN NUYS,,,
115,Sky Burgers,,American (Traditional),49,4,$,34.57907867,-118.0954285,QSmebAaRDG8B7C-fX4MhmA,SKY BURGERS,1824 E PALMDALE BLVD,PALMDALE,,,
116,Del Taco,,Mexican,36,3,$,33.99921,-117.845161,9g-d5naeOzPssw2K0ShvZw,DEL TACO #108,21060 GOLDEN SPRINGS DR,DIAMOND BAR,,,
117,Boba Loca,,"Coffee & Tea, Shaved Ice, Juice Bars & Smoothies",98,4,$,33.8584051,-118.07143,DV70QELPu76l8ue-Vcirhg,BOBA LOCA,12222 E SOUTH ST,ARTESIA,,,
118,Faith & Flower,,"American (New), Cocktail Bars",2526,4,$$$,34.046195,-118.261698,c7xLlX7RjxD0WUcl2sm4Lw,BASEMENT KITCHEN/DRY STORAGE FAITH & FLOWER,705 W 9TH ST,LOS ANGELES,,,
119,Astro Burgers No 7,,"Burgers, Breakfast & Brunch",46,2.5,$,33.90168844,-118.3027868,yyg_sYFT_43F2aWRl4klOg,ASTRO BURGER,1510 ROSECRANS AVE,GARDENA,,,
120,American Legion Post 180,,Veterans Organizations,6,5,,34.13682,-117.92409,j12Uw6W9O0hTcrefrwR2Jw,AMERICAN LEGION POST #180,819 N LOREN AVE,AZUSA,,,
121,Jack in the Box,,"Fast Food, Burgers, Tacos",55,2.5,$,34.1648942,-118.2817483,aR2DJEON-nPuABUkSXMyDA,JACK IN THE BOX #342,1200 W GLENOAKS BLVD,GLENDALE,,,
122,K Bakery,,"Bakeries, Mexican",148,4,$,34.06607419,-118.254082,5oG5qtCEfBQHe1SfP_2pXg,K-BAKERY,1258 W TEMPLE ST,LOS ANGELES,,,
123,Chinese Fast Food,,Chinese,91,3.5,$,34.1657633,-118.2877865,L6x9CCM2wxjDWVRdU7zFmw,CHINESE FAST FOOD,6348 SAN FERNANDO RD,GLENDALE,,,
124,Burger King,,"Fast Food, Burgers",57,2.5,$,34.000417,-118.394994,OUejyaZPnXy1WBkQgoNELA,BURGER KING #5159,10812 JEFFERSON BLVD,CULVER CITY,,,
125,,,,,,,,,,NORTHROP GRUMMAN,21240 BURBANK BLVD,WOODLAND HILLS,,,
126,Jack in the Box,,"Fast Food, Burgers, Tacos",43,2,$,33.90197798,-118.0758525,ZrSrF6YgSKI4Jg2MBSO6QA,JACK IN THE BOX #217,12060 E ROSECRANS AVE,NORWALK,,,
127,,,,,,,,,,HONEY TOAST CAFE,18938 LABIN CT # A-109,ROWLAND HEIGHTS,,,
128,Vons,,Grocery,67,2.5,$$,33.8852338,-118.4079797,g7Ey-kyzTDBFYwCLgYjxbw,VONS #2275-DELI DEPT.,410 MANHATTAN BEACH BLVD,MANHATTAN BEACH,,,
129,,,,,,,,,,POPEYE'S CHICKEN & BISCUIT 3354,13746 VAN NUYS BLVD,PACOIMA,,,
130,,,,,,,,,,ARCO MINI MARKET,18076 VENTURA BLVD,ENCINO,,,
131,Banchan A La Carte,,"Caterers, Party & Event Planning",72,4,,34.07428741,-118.3094864,I4YLy2xlw4gNOOEjuJehqA,BANCHAN A LA CARTE,141 N WESTERN AVE,LOS ANGELES,,,
132,,,,,,,,,,UNO SUPERMARKET MEAT DEPT,5658 CLARA ST,BELL GARDENS,,,
133,,,,,,,,,,RING,6800 OWENSMOUTH AVE,CANOGA PARK,,,
134,,,,,,,,,,TOROS RESTAURANT,500 W MAIN ST,ALHAMBRA,,,
135,Vons,,"Grocery, Pharmacy",133,3.5,$$,34.114611,-117.7732594,LOI2AFVRb6AsrjYTWuv3lw,AFC SUSHI AT VONS #2832,1600 FOOTHILL BLVD,LA VERNE,,,
136,,,,,,,,,,EMPLOYEE CAFETERIA-MARRIOTT,333 S FIGUEROA ST,LOS ANGELES,,,
137,Carl's Jr,,"Fast Food, Burgers",81,2.5,$,34.05795884,-118.3642236,0Zn-kJQGZy1fFQHDzHi1HQ,CARL'S JR #97,1005 S FAIRFAX AVE,LOS ANGELES,,,
138,,,,,,,,,,CAMPUS DELI # 1,16007 S CRENSHAW BLVD,TORRANCE,,,
139,,,,,,,,,,RAINBOW DONUTS,2521 E FLORENCE AVE STE #A1,HUNTINGTON PARK,,,
140,,,,,,,,,,FLYING FOOD GROUP,5807 W 98TH ST,LOS ANGELES,,,
141,Roku,,"Sushi Bars, Teppanyaki, Asian Fusion",433,4,$$$,34.091197,-118.392448,goQqu2cvVBMVqx7pItq0rw,ROKU - BAR,9201 SUNSET BLVD,WEST HOLLYWOOD,,,
142,Game Haus Cafe,,"Cafes, Eatertainment, American (Traditional)",563,4.5,$,34.12326311,-118.2546018,fUvFTpgd2zP4R47UvhscQw,GAME HAUS,1800 S BRAND BLVD #107,GLENDALE,,,
143,Numero Uno Markets,,Grocery,8,2.5,$,34.01559993,-118.2649007,GagbKCJywz9AyYDg-u92WQ,NUMERO UNO MARKET (MEAT),701 E JEFFERSON BLVD,LOS ANGELES,,,
144,WaBa Grill,,"Fast Food, Asian Fusion",152,4,$,34.145793,-118.259348,wnRozQ9852-T4_YqpwSuQA,WABA GRILL,1318 GLENDALE GALLERIA,GLENDALE,,,
145,L.A. Pizza,,Pizza,28,3.5,$,34.2217858,-118.4606377,n93QBJj4GB_61qZ6O6meMw,LA PIZZA #2,15037 ROSCOE BLVD,PANORAMA CITY,,,
