,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
35,Mariscos Colima,,"Seafood, Mexican",130.0,3.0,$$,34.1936187744141,-118.377449035645,wYksEfWqY1JzoJpgfSP76A,MARISCO COLIMA SEAFOOD RESTA,11314 VANOWEN ST,NORTH HOLLYWOOD,,,
36,Palisades Tennis Center,,"Sporting Goods, Tennis",6.0,4.0,$$,34.04203,-118.52476,JNTMZU59xB4Ece-k_Yn2QQ,PALISADES TENNIS CENTER,851 ALMA REAL DR,PACIFIC PALISADES,,,
37,,,,,,,,,,KEEGANS PUB,1434 MARCELINA AVE,TORRANCE,,,
38,Half Baked Co,,Bakeries,412.0,4.5,$$,34.183175,-118.324814,dSCh8Xq_5vLyZETkFLHkOA,HALF BAKED CO.,1206 W BURBANK BLVD,BURBANK,,,
39,Domino's Pizza,,"Pizza, Chicken Wings, Sandwiches",89.0,2.0,$,34.04288,-118.42238,zSGprSItzABlvhbaZPEZng,DOMINO'S PIZZA #7806,10616 W PICO BLVD,LOS ANGELES,,,
40,Vegas Seafood Buffet,,"Buffets, Seafood, Sushi Bars",1482.0,3.5,$$,34.1450399361161,-118.254895668223,VVbEoA9GAPB4H70wSnJy6A,VEGAS BUFFET,110 S BRAND BLVD,GLENDALE,,,
41,Buon Gusto Ristorante,,Italian,336.0,4.0,$$,34.2574549,-118.4704866,xDC6cPgl72j1sWzFdZG8EQ,BUON GUSTO,15535 DEVONSHIRE ST,MISSION HILLS,,,
42,Tacos El Chaparrito,,Mexican,45.0,4.0,$,34.0632,-118.0595,5E2TBg5r75tCSlRoidGgsw,TACOS EL CHAPARRITO,9611 GARVEY AVE STE 105,SOUTH EL MONTE,,,
43,,,,,,,,,,RED RIBBON BAKERY SHOP,1525 E AMAR RD,WEST COVINA,,,
44,Melo Burger,,"Burgers, Mexican",196.0,3.5,$,33.9452209,-118.361557,58nOgB6KS8eZbNTOrR0Chw,MEL'O BURGER,10003 S INGLEWOOD AVE,INGLEWOOD,,,
45,Let Me Squeeze Bionicos & Juice Bar,,Juice Bars & Smoothies,2.0,4.0,$,33.97472,-118.2362137,Pb-8KmBU8tewQdrsuGYfGw,LET ME SQUEEZE BIOVILOS & JU,2671 E FLORENCE AVE,HUNTINGTON PARK,,,
46,Simon's Restaurant,,Mexican,8.0,5.0,,34.0218236598654,-118.164179908218,jwT5nLuO9XoliJUKH93UjQ,SIMON'S RESTAURANT,4828 WHITTIER BLVD,LOS ANGELES,,,
47,Mitsuru Sushi & Grill,,"Japanese, Sushi Bars, Comfort Food",186.0,4.0,$,34.050077,-118.24069,0aRswKz4uGUN2jZA04bBNw,MITSURU GRILL,316 E 1ST ST,LOS ANGELES,,,
48,Potato Corner,,"Fast Food, Specialty Food, Chicken Wings",134.0,3.5,$,33.850455,-118.140989,n5z4kHpIkYVNtyW1r633ow,POTATO CORNER,500 LAKEWOOD CENTER MALL SPC 323,LAKEWOOD,,,
49,The Crab Shack,,"Cajun/Creole, Seafood, Soup",1199.0,4.0,$$,33.889913,-118.308594,zyONCPCYQKxcLrKxkru_kg,THE CRAB SHACK,15460 S WESTERN AVE # 101,GARDENA,,,
50,Vanilla Bake Shop,,Bakeries,157.0,3.5,$$,34.0579264776264,-118.418874271164,jgyaif1sT8hujdyxYWjGvQ,VANILLA BAKE SHOP,10250 STA MON BLVD STE 1250,LOS ANGELES,,,
51,Central Chevron,,"Gas Stations, Convenience Stores",8.0,3.0,$$$$,33.872412,-118.249105,JNniK2fB2H1poAbmE4aPpg,CENTRAL CHEVRON,17453 CENTRAL AVE,CARSON,,,
52,,,,,,,,,,SIMMZYS,37 WASHINGTON,VENICE,,,
53,Raymund's Jr Tax Service,,"Accountants, Tax Services, Payroll Services",4.0,5.0,,34.22857,-118.54884,yw48ZPMzZnXGAkubnf1GwQ,RAYMUND'S RESTAURANT,19055 PARTHENIA ST,NORTHRIDGE,,,
54,Starbucks,,Coffee & Tea,147.0,3.5,$,34.205294,-118.227848,o6eioOW_bFqJcfNeO2vqfg,STARBUCKS COFFEE #16782,2284 HONOLULU AVE,MONTROSE,,,
55,,,,,,,,,,AFC SUSHI @ RALPHS #16,670 S WESTERN AVE,LOS ANGELES,,,
56,,,,,,,,,,NP 76,14059 OXNARD ST,VAN NUYS,,,
57,Little Bean,,"Shaved Ice, Juice Bars & Smoothies, Taiwanese",442.0,4.0,$,33.988298835636,-117.903309725225,b5qkg-Tg0ubRW_7lBN7Y7w,LITTLE GREEN BEAN,18415 COLIMA RD,ROWLAND HEIGHTS,,,
58,Tantalice Thai & American Diner,,"American (New), Thai, Asian Fusion",340.0,4.0,$$,33.8092,-118.30775,5552_2OezlJMWp_6k_gFUg,TANTALICE THAI & AMERICAN DI,23770 S WESTERN AVE,HARBOR CITY,,,
59,Los Angeles Yacht Club,,Boating,6.0,3.0,,33.7177658,-118.2821886,RtI8mssGxhWOfgLeyes9qg,LOS ANGELES YACHT CLUB,285 WHALERS WALK,SAN PEDRO,,,
60,,,,,,,,,,ORLANDO MARKET,9200 S AVALON BLVD,LOS ANGELES,,,
61,New Lucky Seafood Restaurant,,"Seafood, Cantonese",260.0,3.5,$$,34.0626708628274,-118.127947929767,YK3jRFRx1BGsS2vjUOE_jg,NEW LUCKY SEAFOOD RESTAURANT,415 W GARVEY AVE,MONTEREY PARK,,,
62,Randy Donuts,,"Coffee & Tea, Donuts",71.0,4.0,$,33.9021855,-118.1002271,COth6bKEqbfjUSrvFg6BEg,RANDY'S DONUTS,10989 ROSECRANS AVE B-14,NORWALK,,,
63,Club Salvadoreño,,"Salvadoran, Imported Food",3.0,2.5,$$,34.2039642682335,-118.448385740411,j0mJA4oIYEetiiQzuVDhUA,CLUB SALVADORENO,7344 VAN NUYS BLVD,VAN NUYS,,,
64,Bouquet Canyon Senior Apartments,,Apartments,3.0,2.0,,34.4311999,-118.53568,UBTA0Y9G08Dgn7hbwOLRMg,BOUQUET CYN SENIOR CENTER,26705 BOUQUET CANYON RD,SANTA CLARITA,,,
65,Jack in the Box,,"Burgers, Fast Food, Tacos",49.0,3.0,$,34.2420746,-118.536415,1UR0pjOPhDMdA6MyQKqvWw,JACK IN THE BOX,9433 RESEDA BLVD,NORTHRIDGE,,,
66,Ralphs,,Grocery,75.0,2.0,$$,34.1917409,-118.397527,hQrwLtmR8ci4lhYOujwXMg,RALPHS DELI #711,6657 LAUREL CANYON BLVD,NORTH HOLLYWOOD,,,
67,,,,,,,,,,WATERIA,9423 SLAUSON AVE,PICO RIVERA,,,
68,The Home Depot,,"Hardware Stores, Nurseries & Gardening, Appliances",330.0,2.5,$$,34.1438106,-118.2685791,0npRCSuP_N1jzLr8tLUTow,THE HOME DEPOT #649,5040 SAN FERNANDO RD,GLENDALE,,,
69,Senor Pepper's,,Mexican,120.0,3.5,$,33.9482,-118.00584,Ot1mC8SlVM3RQ-jNSXCM0A,SENOR PEPPER'S MEXICAN GRILL,15030 E WHITTIER BLVD # 105,WHITTIER,,,
70,4 J'S Wood Pit BBQ,,Barbeque,25.0,2.5,$$,33.8957252502441,-118.204322814941,GOUjSv5UBr47vBgmegG7Mw,4 J'S WOODPIT BBQ,1710 E COMPTON BLVD,COMPTON,,,
71,Godfather The Gentlemens Club,,Adult Entertainment,13.0,2.5,$$,34.200695,-118.599685,keyW-sifYmQuRNj5gfrgww,GODFATHER THE GENTLEMEN'S CL,21516 SHERMAN WAY,CANOGA PARK,,,
72,Studio Liquor,,"Beer, Wine & Spirits",1.0,1.0,,34.0908349,-118.3377071,aTi0mIyriGPPTPb4ZEPCFQ,STUDIO LIQUOR,6759 SANTA MONICA BLVD,LOS ANGELES,,,
73,Daily Donuts,,Donuts,32.0,4.0,$,34.10329,-117.807823,3ol4Q3_NtdpL3TEDIcrYeA,DAILY DONUTS,105 W ARROW HWY STE #1,SAN DIMAS,,,
74,,,,,,,,,,SUBWAY,26455 ROCKWELL CANYON RD,VALENCIA,,,
75,McDonald's,,"Fast Food, Burgers, Coffee & Tea",17.0,1.5,$,34.0709111128242,-117.933099,nJfOb36-mSXXARg_FXJn8g,MCDONALD'S,819 PLAZA DR,WEST COVINA,,,
76,,,,,,,,,,FAIROAKS BURGERS,2560 N FAIR OAKS AVE,ALTADENA,,,
77,The Hive,,"Juice Bars & Smoothies, Vegan, Coffee & Tea",601.0,4.5,$$,34.0167041,-118.491248,QZCDC7dl7C7-DkoRULxVIw,THE HIVE,606 BROADWAY #102,SANTA MONICA,,,
78,S-Mart,,Grocery,282.0,3.5,$$,33.83694,-118.3293,x4MqqFHEAHByAiGHGOwPhQ,S-MART-MARKET,2515 TORRANCE BLVD,TORRANCE,,,
79,Subway,,Sandwiches,26.0,2.0,$,34.0505725,-118.21546567,nmznpoXCHVjnyQRYysrfrg,SUBWAY #24017,1821 E CESAR E CHAVEZ AVE,LOS ANGELES,,,
80,Classic Donuts,,Donuts,2.0,3.0,$,34.2326254,-118.4386083,FrslObzm7u4sQ4teHj5UUg,CLASSIC DONUTS,8971 WOODMAN AVE,PACOIMA,,,
81,Genghis Cohen,,"Music Venues, Chinese, Bars",581.0,3.5,$$,34.0845188,-118.3612451,yZeD7zryb6cczRLCromLFA,GENGHIS COHEN,740 N FAIRFAX AVE,LOS ANGELES,,,
82,The Counter Miracle Mile,,Burgers,855.0,3.5,$$,34.0627083259004,-118.354467720148,c05Qnm6eNCj78D9amXXb3w,THE COUNTER,5779 WILSHIRE BLVD # #101,LOS ANGELES,,,
83,Italian Middle-Eastern Market,,"Grocery, Sandwiches",70.0,4.5,$$,34.15731,-118.42194,P3lDSJUClUDaeXPdmZJrbQ,ITALIAN MIDEASTERN MARKET,13246 RIVERSIDE DR,SHERMAN OAKS,,,
84,Alvarez Market,,Convenience Stores,1.0,5.0,,34.0181263606265,-118.166862474788,xOdR4jiTjCJjchZHVAISgg,ALVAREZ MARKET,4737 E OLYMPIC BLVD,LOS ANGELES,,,
85,Hu's Szechwan Restaurant,,Szechuan,439.0,3.5,$$,34.02873,-118.41211,wMa-2awspbx6gQgrO3VcFg,HU'S  RESTAURANT,10450 NATIONAL BLVD,LOS ANGELES,,,
86,Magic Fingers Eat Em Up,,"American (Traditional), Soul Food",11.0,3.5,$,33.9161071777344,-118.255027770996,mCasM1pWMAZBLMq5v8iplw,MAGIC FINGERS EAT EM UP,1116 E EL SEGUNDO BLVD,LOS ANGELES,,,
87,Domino's Pizza,,"Pizza, Chicken Wings, Sandwiches",120.0,1.5,$,33.9525296265972,-118.352911936176,Ge4DWURk1nUpi1b09ML22A,DOMINO'S PIZZA #7833,901 S LA BREA AVE,INGLEWOOD,,,
88,Thousand Tasty Restaurant,,Chinese,28.0,3.0,$$,34.0794792,-118.1076969,W2tJ7yj9zb6KEfcBYea-dw,THOUSAND TASTY RESTAURANT,535 W VALLEY BLVD,SAN GABRIEL,,,
89,Sea Royal House,,Chinese,3.0,4.5,,34.0691749,-118.295756,KPLvcIL1ROMXdLpF7O0nUg,SEA ROYAL HOUSE,3655 W 3RD ST,LOS ANGELES,,,
90,Yogurtland Compton,,Ice Cream & Frozen Yogurt,30.0,3.5,$,33.896418,-118.221636,0pFbugUOH1qwOPc2zz_IqA,YOGURTLAND COMPTON,255 E COMPTON BLVD,COMPTON,,,
91,The Grill House,,"Mediterranean, Lounges",490.0,4.0,$$,34.11798,-117.78026,7OZGlbK-3CWoo_lSPX2VIQ,THE GRILL HOUSE,1204 FOOTHILL BLVD,LA VERNE,,,
92,Don Felix Restaurant,,Peruvian,508.0,3.5,$$,34.0766258,-118.2869568,44CcUoVtPhL5eFKjxnzzTA,AMG DON FELIX RESTAURANT,305 N VIRGIL AVE,LOS ANGELES,,,
93,,,,,,,,,,ROSIE'S DISCOUNT STORE,1851 S ARLINGTON AVE,LOS ANGELES,,,
94,Carniceria 21,,Grocery,10.0,4.5,$,34.0863493509491,-118.287113185369,2Hz8_T3lQVq56E81bhm7tQ,CARNICERIA 21 MARKET,825 N VIRGIL AVE,LOS ANGELES,,,
95,,,,,,,,,,THE MART CAFE,110 E 9TH ST # B-362,LOS ANGELES,,,
96,WaBa Grill,,"Fast Food, Asian Fusion",62.0,3.5,$,33.8313128446973,-118.307311774775,JwzAxpIEBLUsCUloUwhlOg,WABA GRILL,1640 W CARSON ST # A,TORRANCE,,,
97,,,,,,,,,,FOOD 4 LESS DELI/BAKERY#306,44455 VALLEY CENTRAL WAY,LANCASTER,,,
98,Diaz Bakery,,Bakeries,2.0,3.0,,34.0918808,-117.9720383,shNCWwEyfwPvoOdfX0O-nQ,DIAZ BAKERY,13842 LOS ANGELES ST,BALDWIN PARK,,,
99,Number 1 Teriyaki,,"Korean, Japanese",1.0,5.0,$,34.01732,-118.27462,NOZjCRr7djGJgC5PqxBRTg,NO 1 TERIYAKI,3510 S BROADWAY,LOS ANGELES,,,
100,La Cemita Poblana,,Mexican,22.0,4.0,$,33.959888,-118.255783,zTxMfTxnxZ4gRdcTjGPLnw,LA CEMITA POBLANA,1114 E FIRESTONE BLVD,LOS ANGELES,,,
101,Itzik Hagadol Grill,,Middle Eastern,596.0,3.5,$$,34.1607541134233,-118.507472867459,NvT_Ua32wu50ITUGfISlOg,BIG ITZIK HAGADOL GRILL,17201 VENTURA BLVD,ENCINO,,,
102,West Valley Cafe,,"Coffee & Tea, Breakfast & Brunch, American (Traditional)",24.0,4.0,$,34.16918,-118.502,rZA56ZQ3EKAXywqrJd3vhQ,WEST VALLEY CAFE,5353 BALBOA BLVD STE #101,ENCINO,,,
103,101 Noodle Express,,"Chinese, Noodles",202.0,3.0,$,33.985582,-118.393568,ttetpLBOtWPaMA9LKmUipg,101 NOODLE EXPRESS CORPORATI,6000 SEPULVEDA BLVD STE #3220,CULVER CITY,,,
104,Gloria's Pupuseria,,"Mexican, Salvadoran",20.0,3.0,$,33.9748100141766,-118.222850002348,bFL5IV1xOYb7WHhwLiuaMg,GLORIA'S PUPUSARIA,7119 SEVILLE AVE STE B,HUNTINGTON PARK,,,
105,,,,,,,,,,MACEDONIA HOUSE OF HOPE,11101 S WILMINGTON AVE,LOS ANGELES,,,
106,Red Lobster,,"Seafood, American (Traditional)",456.0,3.0,$$,33.836236,-118.356459,BCxyW-Umig6bimtdC0oShA,RED LOBSTER #512,21233 HAWTHORNE BLVD,TORRANCE,,,
107,Gangnam Korean BBQ,,"Korean, Barbeque",420.0,3.5,$$,33.83832,-118.08119,l1hKsQCmLBOYlEdxnoeYPA,GANGNAM KOREAN BBQ,21004 PIONEER BLVD,LAKEWOOD,,,
108,Fernanda's Pizza,,Pizza,287.0,4.0,$,34.2006942,-118.4575949,UtGkQAHoZ-BhBXaueo6LSw,FERNANDA'S NY PIZZA,7141 KESTER AVE,VAN NUYS,,,
109,Jamba Juice,,Juice Bars & Smoothies,15.0,3.5,$,34.1627972,-118.3140056,_DH9rLdaSD-RSMztFNJC8g,JAMBA JUICE,1110 W ALAMEDA AVE,BURBANK,,,
110,Los Remos,,Mexican,4.0,4.0,,34.258276,-118.4318123,OWehiWMuuIItj-mLmr8MNA,LOS REMOS,10345 LAUREL CANYON BLVD,PACOIMA,,,
111,Handy Market,,"Grocery, Beer, Wine & Spirits, Delis",570.0,4.0,$$,34.1715,-118.33519,nqj-yPr64aX4W8m7ZMKafA,HANDY MARKET,2514 W MAGNOLIA BLVD,BURBANK,,,
112,Ralphs,,"Drugstores, Grocery",126.0,3.5,$$,33.8303527832031,-118.310966491699,TPewOmKO9FXpZL2zQdwPyQ,RALPHS #132 DELI DEPT,1770 W CARSON ST,TORRANCE,,,
113,,,,,,,,,,WALGREEN #5772,2690 PACIFIC COAST HWY,TORRANCE,,,
114,United Oil,,Gas Stations,63.0,3.0,,33.8249401946961,-118.28649985909,W-SGZ3ZqtFnvC0vO5YqeUw,UNITED OIL #179,22235 FIGUEROA ST,CARSON,,,
115,Sam's Philly Steak,,"Sandwiches, Cheesesteaks",282.0,4.0,$,34.172355,-118.546731,0SbYroyDzRG7XjH2wEMe4w,SAM'S PHILLY STEAK DEPOT,18966 VENTURA BLVD,TARZANA,,,
116,See's Candies,,"Candy Stores, Gift Shops, Chocolatiers & Shops",29.0,4.5,$$,34.144642,-118.2588392,WpO6BJSuapw0C8qdQqJprg,SEE'S CANDY #54,2159 GALLERIA WAY,GLENDALE,,,
117,Chinatown Express,,Chinese,9.0,4.0,$,34.0328919471473,-118.167267926037,e9QIyOyMPnyMk5p_lBPgXw,CHINATOWN EXPRESS,321 S MCDONELL AVE,LOS ANGELES,,,
118,Pho 2000 Restaurant,,"Vietnamese, Asian Fusion",114.0,3.5,$,34.0530199,-118.29757,_MkfB1-ZOPwiO-39HSjIKw,PHO 2000 RESTAURANT,2897 W OLYMPIC BLVD STE #103,LOS ANGELES,,,
119,99 Ranch Market,,"Seafood Markets, Fruits & Veggies, International Grocery",187.0,3.5,$$,33.996819,-117.890192,h_KB5DbMQ2sbjjH3IUyrQQ,99 RANCH MARKET-DELI,1015 S NOGALES ST,ROWLAND HEIGHTS,,,
120,,,,,,,,,,PART TIME NUTRITION,44258 W 10TH ST W,LANCASTER,,,
121,The Olympic Collection Banquet & Conference Center,,Venues & Event Spaces,104.0,3.5,,34.03822,-118.44166,mhvrumuEib6SLNqN4--FjA,OLYMPIC COLLECTION BUFFET,11301 W OLYMPIC BLVD STE 204,LOS ANGELES,,,
122,Ross Dress for Less,,"Women's Clothing, Department Stores, Home Decor",147.0,2.0,$,34.1494681,-118.2460866,Pn7N6LNgXlqsx8EfsJ1BJw,ROSS STORES #466,241 N GLENDALE AVE,GLENDALE,,,
123,,,,,,,,,,GENERAL NUTRITION CENTER,1245 E FOOTHILL BLVD,LA VERNE,,,
124,IHOP,,"Breakfast & Brunch, American (Traditional), Burgers",243.0,2.5,$$,33.94121,-118.138829,UgYzF0HPmpKe4XOW6qUFzA,IHOP #3158,11414 PARAMOUNT BLVD,DOWNEY,,,
125,Starbucks,,Coffee & Tea,66.0,3.0,$$,34.148349,-118.24655,UGkMXH61nt3xMZzwbKBn4A,STARBUCKS COFFEE CO #6979,203 N GLENDALE AVE # 100,GLENDALE,,,
126,Our Story Cafe,,"Cafes, Coffee & Tea, Sandwiches",138.0,4.5,$,34.213335954609,-118.242677226663,8ytwqiBnShlju_K0vXVHEg,OUR STORY COFFEE,2931 HONOLULU AVE,LA CRESCENTA,,,
127,Tortas Mexico,,"Mexican, Desserts, Breakfast & Brunch",206.0,3.5,$,34.1407931,-118.3714251,_xdu8YbT6V7bWA3dmWOObA,TORTAS MEXICO STUDIO CITY,11040 VENTURA BLVD,STUDIO CITY,,,
128,Amapola Super Deli & Market,,International Grocery,78.0,2.5,$,33.9740636160781,-118.247941906746,LHGjcC9-G1pQNP_rgvHAEw,AMPOLA MEXICAN DELI,7223 S COMPTON AVE,LOS ANGELES,,,
129,Moonlight Mediterranian Cuisine,,Armenian,3.0,4.5,$$,34.1927443,-118.5621051,nPYSYNz_ghgoDKkZNRrSFw,SAKO'S MEDITERRANIAN CUISINE,6736 CORBIN AVE,RESEDA,,,
130,Alpine Village Market,,"Bakeries, Grocery, Butcher",316.0,4.0,$$,33.8431978,-118.2879573,GcnlijICmeC5xXy8Foc35A,ALPINE MARKET CAFE,833 W TORRANCE BLVD,TORRANCE,,,
131,,,,,,,,,,OM GRILL,16649 SHERMAN WAY,VAN NUYS,,,
132,,,,,,,,,,UNIVERSAL GROCERY STORE,7511 S CENTRAL AVE,LOS ANGELES,,,
133,Sol Inka,,Peruvian,402.0,4.0,$$,33.9166259765625,-117.995735168457,nJ-IIN7mb3ZV9ToHovEH_w,SOL INKA PERUVIAN RESTAURANT,15720 IMPERIAL HWY,LA MIRADA,,,
134,Astro Burger,,"Burgers, American (Traditional), Mexican",755.0,4.0,$$,34.091,-118.35245,Ot60d9BaHuwhBBCmr7Js2g,ASTRO BURGER,7475 SANTA MONICA BLVD,WEST HOLLYWOOD,,,
135,,,,,,,,,,WATER GOURMET OF CANOGA PARK,21001 SHERMAN WAY STE 17,CANOGA PARK,,,
136,LA Express Cafe,,"Coffee & Tea, Burgers, Sandwiches",9.0,4.0,$,33.858929,-118.305913,uKn89ikcRC_YpWRBnYso_w,L A EXPRESS CAFE,1515 W 190TH ST STE 102,GARDENA,,,
137,Subway,,"Sandwiches, Fast Food",11.0,2.0,$,34.19116,-118.60398,QhIKv1o3iDIY45H0u8WezQ,ROBEK'S JUICE-SUBWAY,6600 TOPANGA CANYON BLVD UNIT 1008A,CANOGA PARK,,,
138,,,,,,,,,,STUDIO GF,26101 MAGIC MOUNTAIN PKWY,VALENCIA,,,
139,CGV Cinemas,,Cinema,372.0,4.0,,34.06273,-118.30946,T67oD4mHHGRTMDyrTwnnJA,CGV CINEMAS CONCESSION STAND,621 S WESTERN AVE STE 304,LOS ANGELES,,,
