,name,address,categories,review_count,rating,price,latitude,longitude,yelp_id,name_input,address_input,city_input,hours
27,Silog,,"Filipino, Comfort Food, Asian Fusion",512,4.5,$,33.81614,33.81614,fJh6sLt1aWf_9L1eLVsckw,SILOG,1555 W SEPULVEDA BLVD,TORRANCE,
28,,,,,,,,,,H.P BAKERY,2881 GAGE AVE,HUNTINGTON PARK,
29,,,,,,,,,,CARAMBA,3020 W MAIN ST,ALHAMBRA,
30,El Llano Restaurant,,"Mexican, Breakfast & Brunch, Seafood",69,4,$$,34.08292,34.08292,vHhZiY0nkmuX5CjwpPe0oQ,EL LLANO,13720 E RAMONA BLVD,BALDWIN PARK,
31,Thai Corner Restaurant,,Thai,313,4,$$,33.83303984,33.83303984,6lfjEaQ66GD19MpnScdlXw,THAI CORNER,2615 E CARSON ST,LAKEWOOD,
32,Yellow Basket,,"Burgers, Fast Food",163,3,$,33.823912,33.823912,jmVfb7e4aOc7Py_divGztg,YELLOW BASKET,22300 S AVALON CIR,CARSON,
33,Cerezo Bakery,,Bakeries,9,3.5,$,34.08274841,34.08274841,#NAME?,CEREZO BAKERY,4315 N PECK RD,EL MONTE,
34,El Pollo Inka,,"Latin American, Peruvian",1049,3.5,$$,33.81002635,33.81002635,8D4Q0sFjcdSNk7k8fMI7cw,EL POLLO INKA,23705 HAWTHORNE BLVD,TORRANCE,
35,The Hideaway,,Dive Bars,62,3,$,33.860642,33.860642,Vvws-b895KUZTxtYWzeS0Q,THE HIDEAWAY,5523 E SOUTH ST,LAKEWOOD,
36,Moishe's Restaurant,,"Middle Eastern, Mediterranean, Sandwiches",394,3,$$,34.0722008,34.0722008,lkwR-q4rLfzh0HP5JI3RCw,MOISHE'S,6333 W 3RD ST 336,LOS ANGELES,
37,El Tapatio,,Mexican,5,5,,34.042715,34.042715,lJQnqxLqHIgQwq6nuOgQTA,EL TAPATIO,1201 W VENICE BLVD,LOS ANGELES,
38,Eggslut,,"Breakfast & Brunch, Sandwiches",5816,4,$,34.0505289,34.0505289,b4SH4SbQUJfXxh6hNkF0wg,EGGSLUT,317 S BROADWAY ST 101E1,LOS ANGELES,
39,Las Anitas,,Mexican,203,3.5,$$,34.05720279,34.05720279,atUAQ-9rovSumS3uMDCDtQ,LAS ANITAS,OLVERA ST 26,LOS ANGELES,
40,Something's Fishy,,"Sushi Bars, Teppanyaki, Cocktail Bars",694,4,$$,34.168065,34.168065,4RR6S_wO12Q_Uaw3gBRugg,SOMETHING FISHY,21812 VENTURA BLVD,WOODLAND HILLS,
41,Asava Thai,,"Thai, Asian Fusion",141,4,$$,34.08806174,34.08806174,8325NKyo8lIrVt4KfQwqnQ,ASAVA THAI,970 N WESTERN AVE,LOS ANGELES,
42,Chop Stop,,"Vegetarian, Salad",483,4,$,34.187009,34.187009,A7p2LzqV6lnKohADU0qLYw,CHOP STOP,1001 N S F BLVD UNIT 110,BURBANK,
43,Wok Express,,"Chinese, Fast Food",93,4,$,34.036827,34.036827,2ySb-iUjS2LzFaLPuWFg5A,WOK EXPRESS,15330 AMAR RD,LA PUENTE,
44,,,,,,,,,,STICKHOUSE,223 BROADWAY ST,SANTA MONICA,
45,Hugo's Tacos,,Mexican,983,3.5,$,34.15731049,34.15731049,C-2IOguYoh_FKiP25Jx9Eg,HUGO'S TACOS,4749 COLDWATER CANYON BLVD,SHERMAN OAKS,
46,Jamba,,Juice Bars & Smoothies,66,3.5,$,34.16713731,34.16713731,lkJBA00gh8Re0V6mN8422w,JAMBA JUICE,5300 LNKERSHIM BLVD # 160,NORTH HOLLYWOOD,
47,Jade House,,Chinese,58,3,$,33.9960863,33.9960863,IinqDCWzU_2fnIdlENUGCg,JADE HOUSE,18207 E GALE AVE,INDUSTRY,
48,Tommy Taco,,Tacos,266,3.5,$,34.0623468,34.0623468,m_g1SSCAah3ThdnQD51nmA,TOMMY TACO,970 GAYLEY AVE,LOS ANGELES,
49,Toluco's Restaurant,,Mexican,20,4.5,$$,33.99219204,33.99219204,Tq7scC1oADtZgFd6qIqycg,TOLUCO'S RESTAURANT LLC,497 E WASHINGTON BLVD,MONTEBELLO,
50,,,,,,,,,,HYGGE BAKERY & CAFE,1106 HOPE ST,LOS ANGELES,
51,,,,,,,,,,APFEL,403 N PCH HWY STE 100,REDONDO BEACH,
52,Dollar Tree,,Discount Store,14,2,$,33.86235,33.86235,ScQ1W6psmIhQw54dEXLyHA,DOLLAR TREE,18409 S AVALON BLVD,CARSON,
53,Gelateria Uli,,"Ice Cream & Frozen Yogurt, Gelato, Coffee & Tea",678,4.5,$,34.0466413,34.0466413,6QBrXAfQ9U-DbNf6rAlNIg,GELATERIA ULI,541 S SPRING ST STE# 104,LOS ANGELES,
54,J's Liquors,,"Beer, Wine & Spirits",1,1,,33.82334,33.82334,3LLK5HXzaLQYVuikYZxQ4A,J'S LIQUOR & DELI,22332 S NORMANDIE AVE,TORRANCE,
55,Tenmimi,,Chinese,139,4,$$,34.20621,34.20621,65urP2c472ANZdlmc_NEww,TENMIMI,2327 HONOLULU AVE,MONTROSE,
56,Hans BBQ Teriyaki,,Japanese,95,4,$,34.03584823,34.03584823,wFvudiojom8D6ixPaqpYzg,HANS TERIYAKI,16022 E AMAR RD,INDUSTRY,
57,Restaurante Sorpresa,,"Mexican, Imported Food",1,5,,33.9817649,33.9817649,nfRtFau_PloqC2MWXO3_2Q,RESTAURANTE SORPRESA,2635 GAGE AVE,HUNTINGTON PARK,
58,President Thai Cafe,,Thai,572,4,$$,33.998348,33.998348,nGMOtYe2K--uvrrV-Y91UQ,PRESIDENT THAI CAFE,9340 E WHITTIER BLVD,PICO RIVERA,
59,Kosmos Burgers II,,"Burgers, Chicken Wings, Sandwiches",229,3,$,34.123318,34.123318,MoGSSYb97Up58HJ6CWGNew,KOSMOS BURGER,416 FOOTHILL BLVD,SAN DIMAS,
60,,,,,,,,,,WEILERS,22323 SHERMAN WAY,CANOGA PARK,
61,,,,,,,,,,TACOS DON KICHE,778 N NOGALES ST # E,WALNUT,
62,Bobadia,,"Bubble Tea, Coffee & Tea, Ice Cream & Frozen Yogurt",1,5,,34.01785733,34.01785733,91ow8JioKDo8XLW9Gct_wA,BOBADIA,5626 E WHITTIER,COMMERCE,
63,The Rice Street,,"Asian Fusion, Thai",283,4,$,33.9670353,33.9670353,qTSKc4nxxU7eAs67nYmVXQ,RICE STREET,6000 E FLORENCE ST STE B-C,BELL GARDENS,
64,Golden Stop Liquor,,"Beer, Wine & Spirits",13,4,$,34.39552328,34.39552328,7BjW25lRiDSuRyM1Yudncg,GOLDEN STOP LIQUOR,19927 GOLDEN VALLEY RD,SANTA CLARITA,
65,Ocean Bo,,"Dim Sum, Cantonese, Seafood",478,3.5,$$,34.07665657,34.07665657,E7lqJQm0Gw7szRdwZEt8Xw,OCEAN BO RESTAURANT,3944 N PECK RD A1,EL MONTE,
66,Fresh Donuts,,Donuts,5,5,$,33.93606,33.93606,TUE96AVgXOKzJ0yys45rOQ,FRESH DONUTS,3444 E MLK JR BLVD,LYNWOOD,
67,Subway,,Sandwiches,48,2,$,33.86542048,33.86542048,aNqyZe8AQoggQzFxttLawQ,SUBWAY SANDWICHES,11340 E 183RD ST,ARTESIA,
68,Big Jim's Donuts,,Donuts,17,4,$,34.03447342,34.03447342,NS4_pAQisDV--XpGSSDsBA,BIG JIM'S DONUTS,2401 E WHITTIER BLVD,LOS ANGELES,
69,El Unico Pollo Taquero,,"Mexican, Barbeque",80,4,$,34.05504599,34.05504599,ROh3LrrR8-sdAa5RH3ltMQ,EL UNICO POLLO TAQUERO #2,794 MISSION BLVD,POMONA,
70,Imperial Bakery,,"Bakeries, Ice Cream & Frozen Yogurt",57,4,$,34.02821566,34.02821566,5fHRx5_Zi6CJM0MFlOvH1g,IMPERIAL BAKERY,2536 S FIGUEROA ST,LOS ANGELES,
71,A & P Donuts,,Bakeries,19,4,$,34.140505,34.140505,NF8LfPfCjzbjXMsAwb-oaQ,A & P DONUTS,1307 E HUNTINGTON DR,DUARTE,
72,Stater Bros. Markets,,"Grocery, Delis, Butcher",58,3.5,$$,33.9801,33.9801,iv87tzOWlApOSsDJqVpjJg,STATER BROS MARKETS #137,11750 E WHITTIER BLVD,WHITTIER,
73,Rainbird Manila Bakeshop & Catering,,"Caterers, Bakeries",1,5,,34.0360733,34.0360733,sWhuN62i8EiRZ8oj9IHexA,RAINBIRD MANILA BAKESHOP,16028 E AMAR RD,LA PUENTE,
74,Burger Basket,,"Burgers, Breakfast & Brunch, Mexican",105,4,$,33.908723,33.908723,miMRDBuxJ1Rv-lNIhVfu9g,BURGER BASKET,12155 E FIRESTONE BLVD,NORWALK,
75,Boys Burger No 10,,Burgers,166,2.5,$,33.91671371,33.91671371,#NAME?,THE BOYS BURGERS #10,9090 E IMPERIAL HWY,DOWNEY,
76,Quickly,,"Juice Bars & Smoothies, Coffee & Tea, Asian Fusion",132,3.5,$,33.865175,33.865175,xeR7mJmfbHWpTtGNalUr4A,QUICKLY,18361 S PIONEER BLVD,ARTESIA,
77,Subway Restaurants,,Sandwiches,27,3.5,$,34.15576767,34.15576767,6jYAo494xJvJTbxq0t6ecw,SUBWAY,30817 THOUSAND OAKS BLVD,WESTLAKE VILLAGE,
78,IHOP,,"American (Traditional), Breakfast & Brunch, Burgers",100,2.5,$$,33.94634,33.94634,7mlXN1FU-RSqcgriKyT6HA,IHOP,15344 E WHITTIER BLVD,WHITTIER,
79,Subway,,Sandwiches,43,2.5,$,34.03413158,34.03413158,xcaASkq06c4MPMgVqhVTdw,SUBWAY SANDWICHES,23705 W MALIBU RD STE,MALIBU,
80,Stone Oven,,"Salad, Sandwiches",254,4,$,34.19016078,34.19016078,jA27f50eDZTv4Zb8hQVhbg,STONE OVEN,6600 TPNG CYN BLVD UNIT FC06,CANOGA PARK,
81,Zia Valentina,,Cafes,5,2.5,,34.0722,34.0722,UsM2HsAtn7evr5aaxJrtnw,ZIA VALENTINA,6333 W 3RD ST #530,LOS ANGELES,
82,Divino,,"Italian, Wine Bars",174,4,$$$,34.06407,34.06407,IH5OdO9k2bzk6qhuoJ2B8Q,DIVINO,11714 BARRINGTON CT,LOS ANGELES,
83,Ramen Izakaya Ajido,,Ramen,322,4,$,33.8163012,33.8163012,__Y-6qeCR98is7ZLEf9RNg,RAMEN IZAKAYA AJIDO,1730 W SEPULVEDA BLVD 6,TORRANCE,
84,Sushi Fire,,"Sushi Bars, Japanese",509,4,$$,34.1398621,34.1398621,Icg_d_cFeIfonLFRFP24LA,SUSHI FIRE,1723 E HUNTINGTON DR,DUARTE,
85,Siamese Restaurant,,"Thai, Seafood",153,4,$$,34.1159625,34.1159625,JqRpSVyO9mpu6Eu3Kidm5w,SIAMESE RESTAURANT,1544 W FOOTHILL BLVD,LA VERNE,
86,Wing N Stuff,,Chicken Wings,23,3,$,34.011431,34.011431,AkxuXPVxqzhGY_soH7g_gQ,WING N STUFF,3650 W MLK BLVD,LOS ANGELES,
87,El Pollo Loco,,"Fast Food, Mexican",116,2,$,33.854101,33.854101,qx10kvhwLb_uoGNWLjKoCA,EL POLLO LOCO #5420,5386 N CHERRY AVE,LAKEWOOD,
88,Elite Restaurant,,"Dim Sum, Seafood, Cantonese",1717,3.5,$$,34.0539,34.0539,CIPw9R8nB9vcVX7oL9f8DA,ELITE RESTAURANT,700 S ATLANTIC BLVD,MONTEREY PARK,
89,Toño's Tacos,,Mexican,32,3.5,$,34.0404251,34.0404251,D0iHI2CUWgt48Iu-72Oupw,TONO'S TACOS,4300 E CESAR CHAVEZ AVE,LOS ANGELES,
90,Golden Corral Buffet & Grill,,"Buffets, American (Traditional)",300,3.5,$$,33.9526744,33.9526744,Y-hf0R_rk7yT1cdbbBQ96w,GOLDEN CORRAL,9588 LAKEWOOD,DOWNEY,
91,,,,,,,,,,SAN PEDRO FISH,78 BERTH PORTS O CALL,SAN PEDRO,
92,Flame Broiler,,"Asian Fusion, Fast Food",94,3,$,34.0283585,34.0283585,gCGZtjJoCjis143hl5V48A,THE FLAME BROILER,2526 S FIGUEROA ST,LOS ANGELES,
93,L&L Hawaiian Barbecue,,"Hawaiian, Barbeque",297,2,$,33.8586349,33.8586349,AiHpWEj1BqWJK-Vj_jPECw,L AND L HAWAIIAN BARBEQUE,11413 E SOUTH ST,CERRITOS,
94,Amor Indio,,"Mexican, Latin American",106,4,$$,34.0272011,34.0272011,GMNv38T8LdX56854RjiPGg,AMOR INDIO,15200 E VALLEY BLVD,LA PUENTE,
95,Bob's Burgers,,"Burgers, Fast Food, Mexican",175,4,$,34.030269,34.030269,KoMwFyqYidmvPSwcJjwNpw,BOBS BURGERS,14952 E VALLEY BLVD,LA PUENTE,
96,Bull Demon King Cafe,,"Taiwanese, Chinese, Noodles",197,3.5,$$,34.08006,34.08006,gWY9vaNyQ8NNoIml1XqwhQ,BULL DEMON KING CAFE,8632 E VALLEY BLVD STE J&K,ROSEMEAD,
97,,,,,,,,,,R&S,12950 VICTORY BLVD,VAN NUYS,
98,Green Room,,"American (New), Cocktail Bars",57,3.5,$$,34.0567436,34.0567436,Q3-3gycJEVG5CtxBmag4cg,GREEN ROOM,150 W 3RD ST,POMONA,
99,Golden Ox,,"Breakfast & Brunch, Burgers, Mexican",32,3.5,$,34.07504,34.07504,RqvR6cVOtZ7m2KdKElQhdw,GOLDEN OX,10903 MAIN ST,EL MONTE,
