,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
10,R & R Soul Food Restaurant,,"Soul Food, Southern",528.0,3.5,$$,33.8622575560292,-118.266549114156,jmuHtdZGmytkvO6R5s7z4Q,R & R SOUL FOOD,18427 S AVALON BLVD,CARSON,,,
11,Banh Mi,,"Vietnamese, Sandwiches",370.0,4.0,$$,34.0011001,-118.4676563,wRaNjp6XeL10V2mJ2je10A,BANH MI,307 LINCOLN BLVD,VENICE,,,
12,,,,,,,,,,COFFEE COLAB,305 E 8TH ST 103,LOS ANGELES,,,
13,Fonda Don Chon,,"Mexican, Buffets, Breakfast & Brunch",1971.0,4.5,$$,34.07838,-117.88813,iUHHuZmrMZJQLHL_eCQSIQ,FONDA DON CHON,618 SHOPPERS LN,COVINA,,,
14,,,,,,,,,,MAGDALENO DEBBIE,OLVERA ST E17,LOS ANGELES,,,
15,,,,,,,,,,CAFE CREPE,1460 3RD ST,SANTA MONICA,,,
16,Ten Ren's Tea Time,,"Chinese, Bubble Tea, Desserts",342.0,3.5,$,34.0096464741049,-117.859934951944,kUumKscKuHG-Rw_ttMUdSw,TEN RENS TEA TI ME,20311 VALLEY BLVD E,WALNUT,,,
17,Cafe Momo,,"American (Traditional), Breakfast & Brunch, Buffets",21.0,3.5,$,33.915487563196,-118.067804189108,4LybhiKlQdoW_ZPvrlcT0w,CAFE MOMO,12440 E IMPERIAL HWY,NORWALK,,,
18,Cafe Bravo,,"Middle Eastern, Mediterranean, Armenian",907.0,4.0,$$,34.1649318,-118.2807983,OI8pxsQ7ktNQkomjn74X4A,CAFE BRAVO,1133 GLENOAKS BLVD #A,GLENDALE,,,
19,Meet in Paris,,"French, Breakfast & Brunch, Beer, Wine & Spirits",1568.0,4.0,$$,34.0219647,-118.3962699,byuWxWTmdw-vfJw29B9MoA,MEET,9727 CULVER BLVD,CULVER CITY,,,
20,,,,,,,,,,FOOD SYSTEMS INC.,2350 E 223RD ST,CARSON,,,
21,Bread Lounge,,Bakeries,756.0,4.5,$$,34.034325,-118.229668,bCynbdA4wd_uc9M5RefVmA,BREAD LOUNGE,700 S SANTA FE AVE,LOS ANGELES,,,
22,Domino's Pizza,,Pizza,71.0,2.5,$,34.139133,-117.96605,OZSYKcqAlcA9N6YEXsp9kg,DOMINO'S PIZZA,1802 E HUNTINGTON DR STE #B,DUARTE,,,
23,Cafe Dulce,,"Coffee & Tea, Bakeries, Cafes",2175.0,4.0,$,34.04886,-118.240455,8rVWoDNS6JO-5uXOD3VyXw,CAFE DULCE,134 S JAPANESE VILLAGE PLZ,LOS ANGELES,,,
24,Coral Cafe,,"American (Traditional), Breakfast & Brunch, Sandwiches",779.0,3.5,$$,34.17616,-118.34678,QhgbU_CYdfYAq3gYBHmrEg,CORAL CAFE,3321 W BURBANK BLVD,BURBANK,,,
25,La Cabana Restaurant,,Mexican,845.0,3.5,$$,34.000984476731,-118.46824205741,OE6YkMl3WY8zA5kSsTFZqQ,LA CABANA,738 ROSE AVE,VENICE,,,
26,Steak ’n Shake,,"Burgers, Fast Food, American (Traditional)",602.0,2.5,$$,34.0146504,-118.4945481,39NODk79ni7799xln_lIIw,STEAK & SHAKE,1455 W 3RD ST,SANTA MONICA,,,
27,Silog,,"Filipino, Comfort Food, Asian Fusion",514.0,4.5,$,33.81614,-118.30486,fJh6sLt1aWf_9L1eLVsckw,SILOG,1555 W SEPULVEDA BLVD,TORRANCE,,,
28,,,,,,,,,,H.P BAKERY,2881 GAGE AVE,HUNTINGTON PARK,,,
29,,,,,,,,,,CARAMBA,3020 W MAIN ST,ALHAMBRA,,,
30,El Llano Restaurant,,"Mexican, Breakfast & Brunch, Seafood",69.0,4.0,$$,34.08292,-117.97379,vHhZiY0nkmuX5CjwpPe0oQ,EL LLANO,13720 E RAMONA BLVD,BALDWIN PARK,,,
31,Thai Corner Restaurant,,Thai,315.0,4.0,$$,33.833039843785,-118.160452722453,6lfjEaQ66GD19MpnScdlXw,THAI CORNER,2615 E CARSON ST,LAKEWOOD,,,
32,Yellow Basket,,"Burgers, Fast Food",163.0,3.0,$,33.823912,-118.2632375,jmVfb7e4aOc7Py_divGztg,YELLOW BASKET,22300 S AVALON CIR,CARSON,,,
33,Cerezo Bakery,,Bakeries,9.0,3.5,$,34.0827484130859,-118.018905639648,-ukkJtTYdsExz_V4WB7alw,CEREZO BAKERY,4315 N PECK RD,EL MONTE,,,
34,El Pollo Inka,,"Latin American, Peruvian",1058.0,3.5,$$,33.8100263498143,-118.351483014172,8D4Q0sFjcdSNk7k8fMI7cw,EL POLLO INKA,23705 HAWTHORNE BLVD,TORRANCE,,,
35,The Hideaway,,Dive Bars,62.0,3.0,$,33.860642,-118.124211,Vvws-b895KUZTxtYWzeS0Q,THE HIDEAWAY,5523 E SOUTH ST,LAKEWOOD,,,
36,Moishe's Restaurant,,"Middle Eastern, Mediterranean, Sandwiches",396.0,3.0,$$,34.0722008,-118.3603668,lkwR-q4rLfzh0HP5JI3RCw,MOISHE'S,6333 W 3RD ST 336,LOS ANGELES,,,
37,El Tapatio,,Mexican,5.0,5.0,,34.042715,-118.28114,lJQnqxLqHIgQwq6nuOgQTA,EL TAPATIO,1201 W VENICE BLVD,LOS ANGELES,,,
38,Eggslut,,"Breakfast & Brunch, Sandwiches",5821.0,4.0,$,34.0505289,-118.2486189,b4SH4SbQUJfXxh6hNkF0wg,EGGSLUT,317 S BROADWAY ST 101E1,LOS ANGELES,,,
39,Las Anitas,,Mexican,203.0,3.5,$$,34.0572027862072,-118.238174468279,atUAQ-9rovSumS3uMDCDtQ,LAS ANITAS,OLVERA ST 26,LOS ANGELES,,,
40,Something's Fishy,,"Sushi Bars, Teppanyaki, Cocktail Bars",694.0,4.0,$$,34.168065,-118.602687,4RR6S_wO12Q_Uaw3gBRugg,SOMETHING FISHY,21812 VENTURA BLVD,WOODLAND HILLS,,,
41,Asava Thai,,"Thai, Asian Fusion",141.0,4.0,$$,34.0880617420969,-118.308991191081,8325NKyo8lIrVt4KfQwqnQ,ASAVA THAI,970 N WESTERN AVE,LOS ANGELES,,,
42,Chop Stop,,"Vegetarian, Salad",484.0,4.0,$,34.187009,-118.317692,A7p2LzqV6lnKohADU0qLYw,CHOP STOP,1001 N S F BLVD UNIT 110,BURBANK,,,
43,Wok Express,,"Chinese, Fast Food",93.0,4.0,$,34.036827,-117.950904,2ySb-iUjS2LzFaLPuWFg5A,WOK EXPRESS,15330 AMAR RD,LA PUENTE,,,
44,,,,,,,,,,STICKHOUSE,223 BROADWAY ST,SANTA MONICA,,,
45,Hugo's Tacos,,Mexican,984.0,3.5,$,34.1573104858398,-118.414001464844,C-2IOguYoh_FKiP25Jx9Eg,HUGO'S TACOS,4749 COLDWATER CANYON BLVD,SHERMAN OAKS,,,
46,Jamba,,Juice Bars & Smoothies,66.0,3.5,$,34.1671373060877,-118.375461841531,lkJBA00gh8Re0V6mN8422w,JAMBA JUICE,5300 LNKERSHIM BLVD # 160,NORTH HOLLYWOOD,,,
47,Jade House,,Chinese,58.0,3.0,$,33.9960863,-117.9062025,IinqDCWzU_2fnIdlENUGCg,JADE HOUSE,18207 E GALE AVE,INDUSTRY,,,
48,Tommy Taco,,Tacos,265.0,3.5,$,34.0623468,-118.4479731,m_g1SSCAah3ThdnQD51nmA,TOMMY TACO,970 GAYLEY AVE,LOS ANGELES,,,
49,Toluco's Restaurant,,Mexican,20.0,4.5,$$,33.9921920427613,-118.113693145421,Tq7scC1oADtZgFd6qIqycg,TOLUCO'S RESTAURANT LLC,497 E WASHINGTON BLVD,MONTEBELLO,,,
50,Hygge Bakery & Cafe,,"Bakeries, Coffee & Tea, Sandwiches",386.0,4.0,$,34.0418846,-118.2631838,EIkWmGkspSAR7wZ8DsiGwA,HYGGE BAKERY & CAFE,1106 HOPE ST,LOS ANGELES,,,
51,,,,,,,,,,APFEL,403 N PCH HWY STE 100,REDONDO BEACH,,,
52,Dollar Tree,,Discount Store,14.0,2.0,$,33.86235,-118.26698,ScQ1W6psmIhQw54dEXLyHA,DOLLAR TREE,18409 S AVALON BLVD,CARSON,,,
53,Gelateria Uli,,"Ice Cream & Frozen Yogurt, Gelato, Coffee & Tea",679.0,4.5,$,34.0466413015739,-118.250713186508,6QBrXAfQ9U-DbNf6rAlNIg,GELATERIA ULI,541 S SPRING ST STE# 104,LOS ANGELES,,,
54,J's Liquors,,"Beer, Wine & Spirits",2.0,1.0,,33.82334,-118.29796,3LLK5HXzaLQYVuikYZxQ4A,J'S LIQUOR & DELI,22332 S NORMANDIE AVE,TORRANCE,,,
55,Tenmimi,,Chinese,141.0,4.0,$$,34.20621,-118.22909,65urP2c472ANZdlmc_NEww,TENMIMI,2327 HONOLULU AVE,MONTROSE,,,
56,Hans BBQ Teriyaki,,Japanese,95.0,4.0,$,34.0358482297691,-117.935578497409,wFvudiojom8D6ixPaqpYzg,HANS TERIYAKI,16022 E AMAR RD,INDUSTRY,,,
57,Restaurante Sorpresa,,"Mexican, Imported Food",1.0,5.0,,33.9817649,-118.2243174,nfRtFau_PloqC2MWXO3_2Q,RESTAURANTE SORPRESA,2635 GAGE AVE,HUNTINGTON PARK,,,
58,President Thai Cafe,,Thai,572.0,4.0,$$,33.998348,-118.079154,nGMOtYe2K--uvrrV-Y91UQ,PRESIDENT THAI CAFE,9340 E WHITTIER BLVD,PICO RIVERA,,,
59,Kosmos Burgers II,,"Burgers, Chicken Wings, Sandwiches",231.0,3.0,$,34.123318,-117.800172,MoGSSYb97Up58HJ6CWGNew,KOSMOS BURGER,416 FOOTHILL BLVD,SAN DIMAS,,,
60,,,,,,,,,,WEILERS,22323 SHERMAN WAY,CANOGA PARK,,,
61,,,,,,,,,,TACOS DON KICHE,778 N NOGALES ST # E,WALNUT,,,
62,Bobadia,,"Bubble Tea, Coffee & Tea, Ice Cream & Frozen Yogurt",2.0,5.0,,34.0178573265,-118.149826191,91ow8JioKDo8XLW9Gct_wA,BOBADIA,5626 E WHITTIER,COMMERCE,,,
63,The Rice Street,,"Asian Fusion, Thai",285.0,4.0,$,33.9670353,-118.1576338,qTSKc4nxxU7eAs67nYmVXQ,RICE STREET,6000 E FLORENCE ST STE B-C,BELL GARDENS,,,
64,Golden Stop Liquor,,"Beer, Wine & Spirits",13.0,4.0,$,34.3955232843786,-118.484695293009,7BjW25lRiDSuRyM1Yudncg,GOLDEN STOP LIQUOR,19927 GOLDEN VALLEY RD,SANTA CLARITA,,,
65,Ocean Bo,,"Dim Sum, Cantonese, Seafood",481.0,3.5,$$,34.0766565678405,-118.021445274353,E7lqJQm0Gw7szRdwZEt8Xw,OCEAN BO RESTAURANT,3944 N PECK RD A1,EL MONTE,,,
66,Fresh Donuts,,Donuts,5.0,5.0,$,33.93606,-118.20875,TUE96AVgXOKzJ0yys45rOQ,FRESH DONUTS,3444 E MLK JR BLVD,LYNWOOD,,,
67,Subway,,Sandwiches,48.0,2.0,$,33.8654204839612,-118.092074328059,aNqyZe8AQoggQzFxttLawQ,SUBWAY SANDWICHES,11340 E 183RD ST,ARTESIA,,,
68,Big Jim's Donuts,,Donuts,17.0,4.0,$,34.0344734191895,-118.215194702148,NS4_pAQisDV--XpGSSDsBA,BIG JIM'S DONUTS,2401 E WHITTIER BLVD,LOS ANGELES,,,
69,El Unico Pollo Taquero,,"Mexican, Barbeque",80.0,4.0,$,34.0550459893633,-117.7417483,ROh3LrrR8-sdAa5RH3ltMQ,EL UNICO POLLO TAQUERO #2,794 MISSION BLVD,POMONA,,,
70,Imperial Bakery,,"Bakeries, Ice Cream & Frozen Yogurt",57.0,4.0,$,34.028215655161,-118.275278988361,5fHRx5_Zi6CJM0MFlOvH1g,IMPERIAL BAKERY,2536 S FIGUEROA ST,LOS ANGELES,,,
71,A & P Donuts,,Bakeries,19.0,4.0,$,34.140505,-117.9774,NF8LfPfCjzbjXMsAwb-oaQ,A & P DONUTS,1307 E HUNTINGTON DR,DUARTE,,,
72,Stater Bros. Markets,,"Grocery, Delis, Butcher",58.0,3.5,$$,33.9801,-118.05168,iv87tzOWlApOSsDJqVpjJg,STATER BROS MARKETS #137,11750 E WHITTIER BLVD,WHITTIER,,,
73,Rainbird Manila Bakeshop & Catering,,"Caterers, Bakeries",1.0,5.0,,34.0360733,-117.935869,sWhuN62i8EiRZ8oj9IHexA,RAINBIRD MANILA BAKESHOP,16028 E AMAR RD,LA PUENTE,,,
74,Burger Basket,,"Burgers, Breakfast & Brunch, Mexican",107.0,4.0,$,33.908723,-118.074019,miMRDBuxJ1Rv-lNIhVfu9g,BURGER BASKET,12155 E FIRESTONE BLVD,NORWALK,,,
75,Boys Burger No 10,,Burgers,166.0,2.5,$,33.9167137145996,-118.134452819824,-nGgMXU0bH4EZtA_7SA0NQ,THE BOYS BURGERS #10,9090 E IMPERIAL HWY,DOWNEY,,,
76,Quickly,,"Juice Bars & Smoothies, Coffee & Tea, Asian Fusion",132.0,3.5,$,33.865175,-118.0823349,xeR7mJmfbHWpTtGNalUr4A,QUICKLY,18361 S PIONEER BLVD,ARTESIA,,,
77,Subway Restaurants,,Sandwiches,27.0,3.5,$,34.15576767,-118.7924575,6jYAo494xJvJTbxq0t6ecw,SUBWAY,30817 THOUSAND OAKS BLVD,WESTLAKE VILLAGE,,,
78,IHOP,,"American (Traditional), Breakfast & Brunch, Burgers",100.0,2.5,$$,33.94634,-117.99938,7mlXN1FU-RSqcgriKyT6HA,IHOP,15344 E WHITTIER BLVD,WHITTIER,,,
79,Subway,,Sandwiches,44.0,2.5,$,34.0341315783687,-118.691384,xcaASkq06c4MPMgVqhVTdw,SUBWAY SANDWICHES,23705 W MALIBU RD STE,MALIBU,,,
80,Stone Oven,,"Salad, Sandwiches",256.0,4.0,$,34.1901607760621,-118.602350326845,jA27f50eDZTv4Zb8hQVhbg,STONE OVEN,6600 TPNG CYN BLVD UNIT FC06,CANOGA PARK,,,
81,Zia Valentina,,Cafes,5.0,2.5,,34.0722,-118.36037,UsM2HsAtn7evr5aaxJrtnw,ZIA VALENTINA,6333 W 3RD ST #530,LOS ANGELES,,,
82,Divino,,"Italian, Wine Bars",175.0,4.0,$$$,34.06407,-118.46946,IH5OdO9k2bzk6qhuoJ2B8Q,DIVINO,11714 BARRINGTON CT,LOS ANGELES,,,
83,Ramen Izakaya Ajido,,Ramen,326.0,4.0,$,33.8163012,-118.3095359,__Y-6qeCR98is7ZLEf9RNg,RAMEN IZAKAYA AJIDO,1730 W SEPULVEDA BLVD 6,TORRANCE,,,
84,Sushi Fire,,"Sushi Bars, Japanese",508.0,4.0,$$,34.1398621,-117.9680862,Icg_d_cFeIfonLFRFP24LA,SUSHI FIRE,1723 E HUNTINGTON DR,DUARTE,,,
85,Siamese Restaurant,,"Thai, Seafood",153.0,4.0,$$,34.1159625,-117.7736958,JqRpSVyO9mpu6Eu3Kidm5w,SIAMESE RESTAURANT,1544 W FOOTHILL BLVD,LA VERNE,,,
86,Wing N Stuff,,Chicken Wings,23.0,3.0,$,34.011431,-118.335681,AkxuXPVxqzhGY_soH7g_gQ,WING N STUFF,3650 W MLK BLVD,LOS ANGELES,,,
87,El Pollo Loco,,"Fast Food, Mexican",118.0,2.0,$,33.854101,-118.167525,qx10kvhwLb_uoGNWLjKoCA,EL POLLO LOCO #5420,5386 N CHERRY AVE,LAKEWOOD,,,
88,Elite Restaurant,,"Dim Sum, Seafood, Cantonese",1719.0,3.5,$$,34.0539,-118.13611,CIPw9R8nB9vcVX7oL9f8DA,ELITE RESTAURANT,700 S ATLANTIC BLVD,MONTEREY PARK,,,
89,Toño's Tacos,,Mexican,32.0,3.5,$,34.0404251,-118.1734499,D0iHI2CUWgt48Iu-72Oupw,TONO'S TACOS,4300 E CESAR CHAVEZ AVE,LOS ANGELES,,,
90,Golden Corral Buffet & Grill,,"Buffets, American (Traditional)",300.0,3.5,$$,33.9526744,-118.1142341,Y-hf0R_rk7yT1cdbbBQ96w,GOLDEN CORRAL,9588 LAKEWOOD,DOWNEY,,,
91,,,,,,,,,,SAN PEDRO FISH,78 BERTH PORTS O CALL,SAN PEDRO,,,
92,Flame Broiler,,"Asian Fusion, Fast Food",94.0,3.0,$,34.0283585,-118.2755585,gCGZtjJoCjis143hl5V48A,THE FLAME BROILER,2526 S FIGUEROA ST,LOS ANGELES,,,
93,L&L Hawaiian Barbecue,,"Hawaiian, Barbeque",297.0,2.0,$,33.8586349,-118.0897776,AiHpWEj1BqWJK-Vj_jPECw,L AND L HAWAIIAN BARBEQUE,11413 E SOUTH ST,CERRITOS,,,
94,Amor Indio,,"Mexican, Latin American",106.0,4.0,$$,34.0272011,-117.964386,GMNv38T8LdX56854RjiPGg,AMOR INDIO,15200 E VALLEY BLVD,LA PUENTE,,,
95,Bob's Burgers,,"Burgers, Fast Food, Mexican",176.0,4.0,$,34.030269,-117.967898,KoMwFyqYidmvPSwcJjwNpw,BOBS BURGERS,14952 E VALLEY BLVD,LA PUENTE,,,
96,Bull Demon King Cafe,,"Taiwanese, Chinese, Noodles",197.0,3.5,$$,34.08006,-118.08096,gWY9vaNyQ8NNoIml1XqwhQ,BULL DEMON KING CAFE,8632 E VALLEY BLVD STE J&K,ROSEMEAD,,,
97,,,,,,,,,,R&S,12950 VICTORY BLVD,VAN NUYS,,,
98,Green Room,,"American (New), Cocktail Bars",57.0,3.5,$$,34.0567436,-117.7506866,Q3-3gycJEVG5CtxBmag4cg,GREEN ROOM,150 W 3RD ST,POMONA,,,
99,Golden Ox,,"Breakfast & Brunch, Burgers, Mexican",33.0,3.5,$,34.07504,-118.03735,RqvR6cVOtZ7m2KdKElQhdw,GOLDEN OX,10903 MAIN ST,EL MONTE,,,
100,Stacked Eatery,,"Sandwiches, Burgers, Breakfast & Brunch",164.0,4.5,$$,34.155185,-118.47851,liZTt96EX_TWUrbVGkfZqA,STACKED EATERY,15826 VENTURA BLVD # 110,ENCINO,,,
101,Geko Tei - げこ亭,,"Japanese, Comfort Food",492.0,4.0,$$,33.8578906984699,-118.090174491872,5_brpQQlzoP_72-if0mI4Q,GEKO-TEI,11410 E SOUTH ST,CERRITOS,,,
102,Yang's Restaurant,,Chinese,153.0,4.0,$$,33.9406518,-117.9840374,x4qo7OfaSD5wLfQI8h9TdQ,YANG'S RESTAURANT,16244 E WHITTIER BLVD,WHITTIER,,,
103,Coffee Gram,,"Coffee & Tea, Delis, Juice Bars & Smoothies",52.0,5.0,$,34.0477222212369,-118.282971382141,HU4T5mEVOUnQHySG09wLkg,COFFEE GRAM,1243 S ALVARADO AVE # B-1,LOS ANGELES,,,
104,,,,,,,,,,JOSELITO'S,2345 HONOLULU AVE,MONTROSE,,,
105,El Picoso Restaurant,,Mexican,169.0,3.0,$,34.1176910400391,-117.90803527832,JlFJWPiAy7Ombj78cQEt4g,EL PICOSO,303 S AZUSA AVE,AZUSA,,,
106,Jack in the Box,,"Burgers, Fast Food, Tacos",50.0,2.0,$,33.9166986719035,-118.072906136513,KRJD_riMfaYRoQDJYlbwxw,JACK IN THE BOX #3169,12603 S NORWALK BLVD,NORWALK,,,
107,M's Kitchen,,"Chinese, Seafood, Soup",154.0,4.5,$,33.8654171,-118.0823349,iJb81s3KL6YzbSDoHomYbA,M'S KITCHEN,18323 S PIONEER BLVD,ARTESIA,,,
108,Tacos Si Senor,,Mexican,102.0,3.5,$,34.70433,-118.15096,hpz5UTO_2owOdVcLmaL5eQ,SI SENOR,1137 W AVENUE I,LANCASTER,,,
109,Tacos El Chilango,,Mexican,20.0,2.5,$,33.9581489,-118.0375428,J21dm_JecZ6kHvYSc6JyBQ,TACOS EL TORITO,13405 E LAMBERT RD,WHITTIER,,,
110,Cafe Vidal,,Mexican,193.0,4.5,$,34.1479282,-118.2546808,QEK0ADxDo3ggnFH1hgjrYQ,CAFE VIDAL,112 WILSON AVE,GLENDALE,,,
111,The Shuttle Inn,,Cocktail Bars,25.0,3.5,$,33.9171349,-118.1354799,ACuKhqWIbIdYQOevlQeN9g,SHUTTLE INN,9067 E IMPERIAL HWY,DOWNEY,,,
112,The Wood,,"Coffee & Tea, Breakfast & Brunch, Burgers",789.0,3.5,$$,33.997466,-118.422046,Kdadoi3Wf9gmTNhIDtnzAA,THE WOOD,12000 WASHINGTON BLVD,CULVER CITY,,,
113,Versailles Cuban Food,,"Cuban, Sandwiches, Seafood",2335.0,4.0,$$,34.02114,-118.4036,ssAlyvM97hroBeVPVJPgwA,VERSAILLES,10319 VENICE BLVD,LOS ANGELES,,,
114,Gauchos Village,,"Brazilian, Steakhouses",1007.0,3.5,$$$,34.1474972418266,-118.254362618557,CSQ-E6wjWmDdT_6wYOKppw,GAUCHOS VILLAGE,135 N ARTSAKH AVE,GLENDALE,,,
115,La Golondrina Mexican Cafe,,"Mexican, Venues & Event Spaces, Bars",962.0,3.5,$$,34.0571939,-118.2384039,EcWhh6JiQo7xkH70NPLGtw,LA GOLONDRINA,OLVERA ST W17,LOS ANGELES,,,
116,,,,,,,,,,FRESH BROTHERS,407 N PCH HWY STE 100,REDONDO BEACH,,,
117,Salt & Straw,,Ice Cream & Frozen Yogurt,2131.0,4.5,$$,34.075825,-118.3235051,ikF6L0HiC3_AhAiywWzS3g,SALT & STRAW,240 LARCHMONT AVE,LOS ANGELES,,,
118,,,,,,,,,,FAMILIA MARKET,10928 MAIN ST,EL MONTE,,,
119,Country Diner 2,,Diners,7.0,4.5,$,34.6897492843016,-118.110706769477,tohI3zMH7IzV3NRVszzqjw,COUNTRY DINER,1063 E AVE J # 101,LANCASTER,,,
120,El Zipote,,Salvadoran,67.0,2.5,$,34.0014381369484,-118.087627142579,IuiYzDr5d3IJjpMM_on8FQ,EL ZIPOTE,8662 E WHITTIER BLVD,PICO RIVERA,,,
121,Golden Ox,,Burgers,44.0,3.0,$,34.0557763,-117.732739,XXDNqJvQp16-hGWHV4HDXQ,GOLDEN OX BURGERS,1195 MISSION BLVD,POMONA,,,
122,Tacos Locos,,Mexican,83.0,4.0,$,34.0435604006052,-118.304231911898,o-ko-JgdtsLQo8EzcXke_Q,TACOS LOCOS,2148 W VENICE BLVD,LOS ANGELES,,,
123,C U Cafe & more,,"Karaoke, Taiwanese",28.0,4.0,$$,34.01019,-117.9637,6hE-4wdJHOhUr8eiVrNPsw,CU CAFE & MORE,1121 HACIENDA BLVD,HACIENDA HEIGHTS,,,
124,Accent On Health,,Health Markets,29.0,4.5,$$,34.258573,-118.538148,j79FPNnjVGXs14BpGbXNvQ,ACCENT ON HEALTH,18559 DEVONSHIRE ST,NORTHRIDGE,,,
125,,,,,,,,,,MAIN KITCHEN,2400 COUNTRY CLUB DR,GLENDORA,,,
126,,,,,,,,,,BRUXIES LLC,1412 3RD ST,SANTA MONICA,,,
127,,,,,,,,,,MC DONALDS REST,21901 ERWIN ST,WOODLAND HILLS,,,
128,BBQ Power,,"Barbeque, Chinese",4.0,3.0,,34.07982833,-118.08481667,awcZyNlcqpHSNcgZfM6eGA,BBQ POWER,8450 E VALLEY BLVD STE 116,ROSEMEAD,,,
129,,,,,,,,,,CARDAMON,7233 BEVERLY BLVD,LOS ANGELES,,,
130,Eric's On The Pier,,"Fast Food, Hot Dogs",159.0,2.5,$$,33.343486,-118.325153,owSKLeoejIfZm0LwfOk72w,ERIC'S ON THE PIER,4 GREEN PLEASURE PIER,AVALON,,,
131,,,,,,,,,,KACHI,231 9TH ST,LOS ANGELES,,,
132,,,,,,,,,,TIKKA,1 N INDIAN HL # D-104,CLAREMONT,,,
133,Boda Restaurant,,"Vietnamese, Chinese",167.0,4.0,$,34.0754221,-118.2173365,2yHIu6T-YWBgV5zXGAjOHA,BODA RESTAURANT,2310 PASADENA AVE STE # 102,LOS ANGELES,,,
134,,,,,,,,,,10 - E,811 W 7TH ST,LOS ANGELES,,,
135,Art's Burgers,,Burgers,359.0,4.0,$,34.0673316771482,-118.02584155467,9ZjMBRCFIYsAUBnfcPbZjw,ART'S BURGER,11629 E VALLEY BLVD,EL MONTE,,,
136,El Pollo Loco,,"Fast Food, Mexican",69.0,2.5,$,34.25988,-118.30455,mX2Lbx0YzpNAqHh1nOP_DA,EL POLLO LOCO,7851 FOOTHILL BLVD,SUNLAND,,,
137,Cafe Mimosa,,"Coffee & Tea, Bakeries, Breakfast & Brunch",96.0,4.0,$,34.084064329372,-118.59985494901,F3MaEZuoHwyzhflZfK3OuQ,CAFE MIMOSA,395 S TOPANGA BLVD,TOPANGA,,,
138,Taco Nazo - Bellflower,,Tacos,3469.0,4.5,$,33.88856,-118.11432,zyRFrQo4-WUfEO-K2cRgkQ,TACO NAZO,10316 E ALONDRA BLVD,BELLFLOWER,,,
139,Le Donuts,,"Breakfast & Brunch, Donuts, Sandwiches",32.0,4.0,$,34.1390991210938,-117.966285705566,GB0j_kENtY0txKwOgRYirg,LE DONUT,1802 E HUNTINGTON DR,DUARTE,,,
140,Frozen Sweet,,Ice Cream & Frozen Yogurt,51.0,5.0,$,34.1395452618599,-117.97461591661,8GqgFxXUJSeIp6d9hBtEHA,FROZEN SWEET,1428 HUNTINGTON DR # A,DUARTE,,,
141,,,,,,,,,,VITA JUICE,8024 ATLANTIC BLVD,CUDAHY,,,
142,Matsu Sushi,,Sushi Bars,167.0,4.0,$$,34.452912948747,-118.61623904457,0qX0H5VraOWI1Ec0NuMMKg,MATSU SUSHI,29495 THE OLD RD,CASTAIC,,,
143,Candlelight Pavilion Dinner Theater,,Dinner Theater,199.0,4.5,$$$,34.1072464,-117.7212411,YuRAhKAykFl6HE_nw3fYZA,CANDLELIGHT PAVILION,455 W FOOTHILL BLVD,CLAREMONT,,,
