,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
21,,,,,,,,,,SPLASH CONCESSION,13806 LA MIRADA BLVD,LA MIRADA,,,
22,Grill N Sushi,,"Japanese, Sushi Bars, Noodles",268,4.5,$$,33.98247147,33.98247147,XF-Gkc3u6iVAfUr-LC0cuA,GRILL N SUSHI,12602 HADLEY ST,WHITTIER,,,
23,Rick's Drive In & Out,,"Burgers, Salad, Sandwiches",246,3,$,33.97572,33.97572,kbMQNIeKcfd0vlo5dZPvUg,RICK'S DRIVE IN AND OUT,7254 S GREENLEAF AVE,WHITTIER,,,
24,WaBa Grill,,"Fast Food, Asian Fusion",40,2.5,$,33.9652861,33.9652861,JB34l0q0A5d2KFWTeNjdFw,WABA GRILL,2647 SANTA ANA ST,SOUTH GATE,,,
25,,,,,,,,,,ARCO AM/PM MINI MARKET,111 W AVENUE K,LANCASTER,,,
26,,,,,,,,,,300 VICTORIA MARKET,300 W VICTORIA ST,GARDENA,,,
27,El Rio Bravo Restaurant,,Mexican,322,4,$$,34.033371,34.033371,27CXcAAteTucluMvvWCaKg,EL RIO BRAVO RESTAURANT,5853 WASHINGTON BLVD,CULVER CITY,,,
28,Sycamore Tavern,,Gastropubs,81,3,$$,34.0977882,34.0977882,nKl1JcppO64TgADGQZBrOw,SYCAMORE TAVERN,7038 W SUNSET BLVD,LOS ANGELES,,,
29,,,,,,,,,,MARINA CITY CLUB CAFE,4333 ADMIRALTY WAY,MARINA DEL REY,,,
30,El Chino Restaurant,,Mexican,10,4,$,34.055332,34.055332,69yBbwOQNCltLsa_wNW7ug,EL CHINO RESTAURANT&TAQUERIA,2119 W 8TH ST D,LOS ANGELES,,,
31,Sangam Indian Grocery,,Grocery,2,5,$$,34.018427,34.018427,bu3KERSTScQKMm3vNTpisw,SANGAM,23453 GOLDEN SPRING DR STE A,DIAMOND BAR,,,
32,,,,,,,,,,BAR 101 - FIGUEROA BAR,1111 S FIGUEROA ST,LOS ANGELES,,,
33,Woodlands Indian Cuisine,,"Indian, Vegetarian",96,3,$$,33.87445839,33.87445839,LbDN6R7fX9qx5nO8dhzsrw,WOODLANDS INDIAN RESTAURANT,11833 ARTESIA BLVD,ARTESIA,,,
34,Freebirds World Burrito,,"Mexican, Tex-Mex",493,3.5,$,33.86804149,33.86804149,H6hRX0x0vVClqeD-Rs1Rjw,FREEBIRDS WORLD BURRITO,1509 HAWTHORNE BLVD STE #101,REDONDO BEACH,,,
35,California Cheeseburgers,,Burgers,18,3,$,34.57836,34.57836,chJEV0Kayj1JZAHWs7m-QA,CALIFORNIA CHEESEBURGERS,38335 E 90TH ST E,LITTLEROCK,,,
36,Target,,"Department Stores, Furniture Stores, Electronics",392,2.5,$$,34.143081,34.143081,dhyLQpxRW6mbXbvSC9CKLw,TARGET # T2307,2195 GLENDALE GALLERIA,GLENDALE,,,
37,King Taco,,Mexican,603,2.5,$,33.889019,33.889019,nxOhJQ_jcE9ZUH4dtfH7Pg,KING TACO,15916 LAKEWOOD BLVD,BELLFLOWER,,,
38,Tacos Tumbras a Tomas,,Mexican,1034,4,$,34.050649,34.050649,520Wd4FU_DixBprFQQnnxg,TACOS TUMBRAS,317 S BROADWAY STE #14,LOS ANGELES,,,
39,The Habit Burger Grill,,"Burgers, Salad, Sandwiches",236,3.5,$,33.945193,33.945193,n0M823pKo_lFYeS1PIsy7Q,THE HABIT BURGER # 43,15498 WHITTIER BLVD,WHITTIER,,,
40,,,,,,,,,,CB MARKET,8400 S FIGUEROA ST,LOS ANGELES,,,
41,Feu Pho Kitchen,,"Vietnamese, Asian Fusion",539,4.5,$$,34.13998138,34.13998138,I9T_-L9KV6Nrrv_uJdl_Iw,FEU,11310 VENTURA BLVD,STUDIO CITY,,,
42,,,,,,,,,,LAS PALOMAS MEAT MARKET,12401 LONG BEACH BLVD,LYNWOOD,,,
43,Yummy Donuts and Croissants,,"Donuts, Juice Bars & Smoothies",50,4.5,$,34.27178205,34.27178205,ZUjgoUD9-oi5tsXK5Lr4TQ,YUMMY DONUTS,16156 SAN FERNANDO MISSION BLVD # 1,GRANADA HILLS,,,
44,24 Hour Fitness - Hermosa Beach,,"Gyms, Trainers",452,3,,33.866893,33.866893,6q1CA3mOAM69jkulNU-S8w,24 HOUR FITNESS,1601 PACIFIC COAST HWY STE 100,HERMOSA BEACH,,,
45,Brioche Pastries,,"Bakeries, Coffee & Tea",239,4.5,$,34.01326,34.01326,lRymJaHMP4-tEVbWopF88A,BRIOCHE,1916 W WHITTIER BLVD,MONTEBELLO,,,
46,Office Depot,,Office Equipment,59,3,$$,34.1664068,34.1664068,2VqeoQR5CMiJm6pLs8pcQg,OFFICE DEPOT,18211 VENTURA BLVD,TARZANA,,,
47,Subway,,Sandwiches,35,2.5,$,34.20726597,34.20726597,KDUuWDJighHj4gYmdNC8cA,SUBWAY SANDWICHES,17224 SATICOY ST,VAN NUYS,,,
48,Si Laa,,Thai,256,4,$$,34.056198,34.056198,c5XBNJKu51fAMAXzFkR-mw,SI LAA THAI DINING,1128 S ROBERTSON BLVD,LOS ANGELES,,,
49,Nano's Cafe,,"Pizza, Cafes",10,3.5,$,33.9455185,33.9455185,a1r64e8D93Ij4L8w58WOUg,NANO'S CAFE,9599 PINEHURST AVE,SOUTH GATE,,,
50,Derrick's Jamaican Cuisine,,Caribbean,267,3.5,$$,33.97685,33.97685,ETWH4RjC7t1IWGozhkvjSA,DERRICK'S JAMAICAN CUISINE,6806 S LA TIJERA BLVD,LOS ANGELES,,,
51,Thai Smile Restaurant,,Thai,71,4,$,33.8890351,33.8890351,8fLyfTKFrJt-3XvqVfDhdQ,THAI SMILE RESTAURANT,8408 E ALONDRA BLVD,PARAMOUNT,,,
52,Main Event-La Coliseum,,Sporting Goods,2,3,$$$,34.01367,34.01367,CnNEDnnSbSJ3XCk_JgmCjg,LA COLISEUM UC18,3911 S FIGUEROA ST,LOS ANGELES,,,
53,,,,,,,,,,VANCES LIQUORS,4741 N MAINE AVE,BALDWIN PARK,,,
54,Rounds Premium Burgers,,"Burgers, American (Traditional)",519,4,$$,34.07978377,34.07978377,xUe7J-iRPp8Lu58tusRyDw,ROUNDS PREMIUM BURGERS,885 S INDIAN HILL BLVD,CLAREMONT,,,
55,Carlton Plaza Deli,,Delis,1,5,,34.165775,34.165775,S_TVKH-Rj7gTtg2-apCM5Q,CARLTON PLAZA DELI,20750 VENTURA BLVD STE 110,WOODLAND HILLS,,,
56,Yum Yum Donuts,,"Donuts, Coffee & Tea, Sandwiches",27,4,$,34.57933,34.57933,Wpm5YSjlmeIixh9KrEA1hg,YUM YUM DONUTS #65,1870 E PALMDALE BLVD,PALMDALE,,,
57,Summer Buffalo,,Thai,466,4,$$,34.1803962,34.1803962,ETLCEa9x3Y-5kKEaUboO4w,SUMMER BUFFALO,449 S GLENOAKS BLVD,BURBANK,,,
58,Applebee's Grill + Bar,,"American (Traditional), Sports Bars, Burgers",410,3,$$,34.238961,34.238961,gIjhFEpO4LRu5tAq-iIHzw,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,9255 WINNETKA AVE,CHATSWORTH,,,
59,Dragon Herbs,,"Health Markets, Traditional Chinese Medicine, Tea Rooms",58,4.5,$$,34.07078611,34.07078611,BQ9HSX-2RlPr2iPEryI_wg,DRAGON HERBS,458 S ROBERTSON BLVD,LOS ANGELES,,,
60,Panda Wok,,Chinese,140,4,$,34.09099817,34.09099817,GDzRBDzSgCiAWz6NIddvvA,PANDA WOK,581 N AZUSA AVE,COVINA,,,
61,Carniceria Rodriguez,,"Grocery, Meat Shops, Mexican",49,4.5,$,34.20069,34.20069,75v2keQEzsaDc-jiDSXXlQ,CARNECERIA RODRIGUEZ,21424 SHERMAN WAY,CANOGA PARK,,,
62,El Canelo Tacos Al Vapor,,Tacos,53,4,$,34.01632387,34.01632387,YkrgFBDkvK0zMtnptH-CTQ,TACOS AL VAPOR EL CANELO,6168 WHITTIER BLVD,LOS ANGELES,,,
63,Benihana - Dignity Health Sports Park,,"Sushi Bars, Bars, Japanese",1,5,,33.86438,33.86438,2IcuqHlsF6h2MeGof6DbPQ,DIGNITY HEALTH SPORTS PARK-  THE MARKET 789,18400 AVALON BLVD STE 300,CARSON,,,
64,Mr. Good's Donuts,,Donuts,24,4,$,34.086422,34.086422,nZE4lTLYXOK3v8sQsXQLMQ,MR GOOD'S DONUT SHOP,4601 N HUNTINGTON DR N,LOS ANGELES,,,
65,Umami Burger - LAX,,"Burgers, American (New), Gastropubs",296,2,$$,33.942354,33.942354,AYIUaFzjUJ9hTYgvmczfIw,UMAMI BURGER,380 WORLD WAY T30,LOS ANGELES,,,
66,,,,,,,,,,BICOL EXPRESS,1220 S CENTRAL AVE # 101,GLENDALE,,,
67,,,,,,,,,,THE BACKHOUSE,150 S SAN FERNANDO BLVD,BURBANK,,,
68,AMC Burbank Town Center 8,,Cinema,120,3,,34.18369305,34.18369305,avIrHRLO4burylT_OPrzHQ,AMC THEATRES BURBANK TWNCTR8,201 E MAGNOLIA BLVD STE 345,BURBANK,,,
69,,,,,,,,,,MYUNG DONG KYO JA,3630 WILSHIRE BLVD,LOS ANGELES,,,
70,Playa Las Tunas Restaurant,,"Latin American, Seafood, American (Traditional)",71,2,$$,34.050375,34.050375,0R0ZNTI9IuFH9LOQy2UV5w,PLAYAS LAS TUNAS,1107 S ALVARADO ST STE 112,LOS ANGELES,,,
71,Pepe's Finest Mexican Food,,Mexican,295,3,$,34.10088901,34.10088901,IsuIxyzK5vBOjmyOrf4jEQ,PEPES FINEST MEXICAN FOOD,1140 N AZUSA AVE,COVINA,,,
72,Chipotle Mexican Grill,,"Mexican, Fast Food",191,3,$,34.128151,34.128151,eGnExvCrjFGJ1Vl-_qF0Hw,CHIPOTLE MEXICAN GRILL,860 E ALOSTA AVE,AZUSA,,,
73,The Boutique Spa at The Ritz-Carlton,,Day Spas,3,3,$$$$,33.9843483,33.9843483,lNFKvuISPSJo-SwQXWEpPg,THE RITZ CARLTON,4375 ADMIRALTY WAY,MARINA DEL REY,,,
74,,,,,,,,,,EUREST DINING SERVICES,31303 AGOURA RD,WESTLAKE VILLAGE,,,
75,El Rincon De Guayabitos Mariscos,,"Mexican, Seafood",38,3,$$,34.02173236,34.02173236,MlVJ525eG65UQ4YFeoeb5A,RINCON DE GUYABITOS,735 S ATLANTIC BLVD,LOS ANGELES,,,
76,Auntie Em's Kitchen,,"American (Traditional), Breakfast & Brunch, Desserts",1298,3.5,$$,34.12768173,34.12768173,mr1TYVPNaLXrtq-waSXoFA,AUNTIE EM'S LLC,4616 EAGLE ROCK BLVD,LOS ANGELES,,,
77,Unocal 76,,Gas Stations,2,3.5,,34.07853,34.07853,4iuX_h_Npo2QLNY-BmN1OA,HILU 76,555 VINTON AVE,POMONA,,,
78,Rosewood Park,,"Parks, Playgrounds",12,4.5,,34.002532,34.002532,gCqUgBHhMj4aZK60h_7K7g,ROSEWOOD KITCHEN,5600 HARBOR ST,COMMERCE,,,
79,Starbucks,,Coffee & Tea,94,2.5,$$,34.003209,34.003209,1F1PysQR3I3SuSOwVbn87A,STARBUCKS,12404 VENICE BLVD STE A,LOS ANGELES,,,
80,Handsome Coffee Roasters,,"Coffee & Tea, Desserts",427,3.5,$$,34.0389404,34.0389404,A3V4k-fN32hVJQDLbzK-Ng,HANDSOME COFFEE,582 S MATEO ST,LOS ANGELES,,,
81,California Pizza Kitchen at Marina Del Rey,,"Pizza, American (New), Salad",444,3,$$,33.977875,33.977875,v6wsZFziHzdAhMcLFwHPig,CALIFORNIA PIZZA KITCHEN #14,13345 FIJI WAY,MARINA DEL REY,,,
82,California Pizza Kitchen at Hollywood,,"Pizza, American (New), Salad",439,3.5,$$,34.10279,34.10279,ty3PfDKPx_pgMsgMDjRUHQ,CALIFORNIA PIZZA KITCHEN #,6801 HOLLYWOOD BLVD # D2-25,LOS ANGELES,,,
83,Huang BBQ Seafood House,,"Cantonese, Barbeque",27,4,$,34.08365751,34.08365751,RXwFNm7_C1N71KQZ4wgvtQ,HUANG BBQ & SEAFOOD INC.,4808 MELROSE AVE,LOS ANGELES,,,
84,,,,,,,,,,GILS MARKET,2503 MERCED AVE,SOUTH EL MONTE,,,
85,Brentwood Country Club,,Country Clubs,12,4.5,,34.048043,34.048043,SITaN6kDkE-B39k_OMux5A,BRENTWOOD COUNTRY CLUB - MAIN RESTAURANT,590 S BURLINGAME AVE,LOS ANGELES,,,
86,Zono Sushi,,"Sushi Bars, Japanese",498,4,$$,34.1477124,34.1477124,hNgjbn0LcoBsSMn6JWBfaA,ZONO SUSHI,139 N MARYLAND AVE,GLENDALE,,,
87,,,,,,,,,,LABORS LOCAL 300,2005 W PICO BLVD,LOS ANGELES,,,
88,Super Albert Fresh Mexican Food,,Mexican,29,3.5,$,34.07353,34.07353,rwgrB_41yKGZAY6ly35vDg,SUPER ALBERT MEXICAN FOODS,5189 ALHAMBRA AVE,LOS ANGELES,,,
89,Pescaderia Puerto Guaymas,,"Seafood Markets, Seafood, Do-It-Yourself Food",2,5,$,33.9747785,33.9747785,06dKJtv01VTD00wpbUpRyg,PESCADERIA PUERTO GUAYMAS,1159 E FLORENCE AVE,LOS ANGELES,,,
90,Yogis Grill,,"Sushi Bars, Japanese, Fast Food",155,4,$,34.15717587,34.15717587,JKH7KNrk9d-mxNLnHqe1Qw,YOGI'S GRILL,4904 TOPANGA CAANYON BLVD,WOODLAND HILLS,,,
91,S-Mart,,Grocery,282,3.5,$$,33.83694,33.83694,x4MqqFHEAHByAiGHGOwPhQ,S-MART- FISH DEPT,2515 TORRANCE BLVD,TORRANCE,,,
92,Superior Grocers,,Grocery,24,2,$,33.897397,33.897397,m_smeMagUzMHWjAnkfOG7w,SUPERIOR MARKET DELI,111 E COMPTON BLVD,COMPTON,,,
93,Target,,"Department Stores, Furniture Stores, Electronics",266,3.5,$$,34.005008,34.005008,s_j1vo6GTs1Wnz1XyaaKqA,TARGET FOOD AVE,747 GRAND AVE,DIAMOND BAR,,,
94,McDonald's,,"Fast Food, Burgers, Coffee & Tea",156,1.5,$,34.11513574,34.11513574,GZqe2VlNtb18oP4wxN47QA,MCDONALD'S #2084,3124 N SAN FERNANDO RD,LOS ANGELES,,,
95,Nak Won Rice Bakery,,Bakeries,4,4.5,$,34.07479,34.07479,2hFNGKplO35tFJMMwjxKKg,NAK WON RICE BAKERY INC,205 N WESTERN AVE,LOS ANGELES,,,
96,Renovo,,"Vegetarian, Juice Bars & Smoothies",152,4,$,34.026915,34.026915,McrCN_IsJiRDJnkZYEXj3A,RENOVO ORGANIC JUICE,2200 COLORADO AVE # #G1,SANTA MONICA,,,
97,Lucky Thai Cuisine,,Thai,294,4,$$,33.941638,33.941638,1Ow-kMNo8zUZv94bsfnuZA,LUCKY THAI CUISINE,13325 TELEGRAPH RD,WHITTIER,,,
98,Shanghai Style Restaurant,,Chinese,95,4,$$,33.865183,33.865183,7PoJGWH9Fn64gsXbQypkdw,SHANGHAI STYLE RESTAURANT,18311 S PIONEER BLVD,ARTESIA,,,
99,,,,,,,,,,G N C #7416,12730 S HAWTHORNE BLVD STE #C,HAWTHORNE,,,
100,,,,,,,,,,RALPH'S #295 (BAKERY),8626 FIRESTONE BLVD,DOWNEY,,,
101,Bombay Tandoori & Banquet,,"Indian, Halal, Seafood",1129,4,$$,33.80741,33.80741,PSqpxF3f4nvPgQHpjvETjQ,BOMBAY TANDOORI & BANQUET,4111 PACIFIC COAST HWY # A,TORRANCE,,,
102,Panera Bread,,"Salad, Soup, Sandwiches",2,3,,33.99123,33.99123,FhbNjwY8EAy5f75n2-Vkwg,PANERA BREAD,17501 COLIMA RD STE #D,INDUSTRY,,,
103,Cafe Brass Monkey,,"Karaoke, Dive Bars",798,3.5,$$,34.06113901,34.06113901,FIgqdyKBNWs0vIRblFTkqg,BRASS MONKEY INC,659 S MARIPOSA AVE,LOS ANGELES,,,
104,Bruce's Restaurant,,"Steakhouses, Bars",157,4,$$,33.91815,33.91815,g0_odpptBjz0DllRM0tg6w,BRUCE'S RESTAURANT,12623 E IMPERIAL HWY,SANTA FE SPRINGS,,,
105,Tapas & Vino,,"Tapas/Small Plates, Spanish, Tapas Bars",323,3.5,$$,33.81736,33.81736,Me7zdhN48p_zlTlx2QmSng,TAPAS & VINO,1729 S CATALINA AVE,REDONDO BEACH,,,
106,Altadena Golf Course,,Golf,63,3.5,,34.18525086,34.18525086,P5cvN-bDgzdPJciW2tObWA,ALTADENA GOLF COURSE,1456 E MENDOCINO ST,ALTADENA,,,
107,California Roll & Sushi,,"Sushi Bars, Japanese",142,3.5,$$,34.1806417,34.1806417,tW3ongcPRv34AF-f9J3aOw,CALIFORNIA ROLL & SUSHI,6100 TOPANGA CANYON BLVD,WOODLAND HILLS,,,
108,,,,,,,,,,YOWAY,17901 S VERMONT AVE # D,GARDENA,,,
109,Vibrato Grill Jazz,,"American (New), Jazz & Blues, Cocktail Bars",719,4,$$$,34.1273687,34.1273687,p4P3RDJRD1zBQiZ5InM5aw,VIBRATO GRILL,2930 N BEVERLY GLEN CIR,LOS ANGELES,,,
110,Pho Hana,,Vietnamese,286,3.5,$,33.975618,33.975618,LEHMI7fgm5RkFpAooFCqig,PHO HANA RESTAURANT,2777 S DIAMOND BAR BLVD,DIAMOND BAR,,,
111,,,,,,,,,,KENTUCKY FRIED CHICKEN,320 W BEVERLY BLVD,MONTEBELLO,,,
112,Wetzel's Pretzels,,Pretzels,2,2.5,$,34.070665,34.070665,VZb0NBzaWEX3JCoLD-qi4w,WETZEL'S PRETZELS,112 PLAZA DR # 9002,WEST COVINA,,,
113,Tam O'Shanter,,"Pubs, British",1451,4,$$$,34.12567515,34.12567515,cJ_-7MywlZgLvvsS4u7jaQ,TAM O SHANTER INN,2980 LOS FELIZ BLVD,LOS ANGELES,,,
114,Casita Taco Al Carbon,,Mexican,481,4,$,34.17765946,34.17765946,X_OumVUlTCqt_GEnM8re5g,CASITAS TACO AL CARBON,405 N VICTORY BLVD,BURBANK,,,
115,Nick's Coffee Shop,,"Breakfast & Brunch, Coffee & Tea, American (Traditional)",819,4,$$,34.0532,34.0532,XR5S7kMZKyQBuW_bNe_sag,NICKS COFFEE SHOP EST 1946,8536 W PICO BLVD,LOS ANGELES,,,
116,Malibu Country Chicken,,"Chicken Shop, Sandwiches, Wraps",124,3.5,$,34.03961,34.03961,KU2soDtnyEIBq2s3pgJjHQ,MALIBU COUNTRY CHICKEN,22751 PACIFIC COAST HWY,MALIBU,,,
117,Rene Cafe,,"Chinese, Thai",95,4,$$,34.05139542,34.05139542,l9NshmZJGVC02hxAUooimg,RENE CAFE,1123 W 7TH ST,LOS ANGELES,,,
118,Pizza Della Nonna,,"Italian, Pizza",160,4,$$,34.0439435,34.0439435,aAvFIV0H-kRTsC-NcNEqiQ,PIZZA DELLA NONNA,1570 S WESTERN AVE # 106,LOS ANGELES,,,
119,Galleria Market Northridge,,International Grocery,248,3.5,$$,34.25611,34.25611,m68_2ArXQuKJc_qHplHVyQ,GALLERIA MARKET DELI,10201 RESEDA BLVD,NORTHRIDGE,,,
120,,,,,,,,,,BUY LOW MARKET RESTAURANT,9900 E GARVEY AVE,SOUTH EL MONTE,,,
121,Mr. Kabob,,"Mediterranean, Greek, Persian/Iranian",654,4,$$,34.18184113,34.18184113,qURp9MBd-1EriCIgNCOYRg,MR. KABOB,164 E PALM AVE STE 103,BURBANK,,,
122,Oso Meat Market,,Meat Shops,7,2,$$,34.615286,34.615286,U3FJhvxtSl1EAjKYrCtyoA,OSO MEAT MARKET,40340 170TH ST E,PALMDALE,,,
123,Rodeo Room,,Dive Bars,8,4,,34.0470058,34.0470058,lUHjT5RdAOCTtw0_Ur2Rgg,RODEO ROOM,1306 S VERMONT AVE,LOS ANGELES,,,
124,Fiore Market Cafe,,"Cafes, American (New)",869,4.5,$$,34.11447,34.11447,chD218tO8ryaVGbExD8IJw,FIORE MARKET CAFE,1000 FREMONT AVE # #102,SOUTH PASADENA,,,
125,Downstairs Coffee Shop,,"Coffee & Tea, Mexican",6,4.5,$,34.154026,34.154026,uDNeP_UBPdkaZMLpNkmKQQ,DOWNSTAIRS COFFEE SHOP,15233 VENTURA BLVD STE #G-1,SHERMAN OAKS,,,
126,Food 4 Less,,Grocery,39,2.5,$,34.0513803,34.0513803,rTuHV3Y_Xt9U8kfmNGVzUA,FOOD 4 LESS #375 - MEAT,1091 S HOOVER ST,LOS ANGELES,,,
127,Papa John's Pizza,,Pizza,52,2,$,33.92317,33.92317,d061ssCTk2sNEnFBu8AfQQ,PAPA JOHN'S PIZZA,14569 TELEGRAPH RD,LA MIRADA,,,
128,,,,,,,,,,BETTY DISCOUNT STORE,5922 E OLYMPIC BLVD,LOS ANGELES,,,
129,Blaze Pizza,,"Salad, Pizza, Fast Food",588,4,$,34.15020033,34.15020033,dXXDb2H633acEVLrwnfDgQ,BLAZE PIZZA #1023,108 FOOTHILL BLVD,MONROVIA,,,
130,,,,,,,,,,H&S 41,150 S DIAMOND BAR BLVD,DIAMOND BAR,,,
131,El Tarasco Burrito,,Mexican,264,3,$,33.89484787,33.89484787,82vaZQnM-MezI3i2CTA1hw,EL TARASCO BURRITO,4809 MARINE AVE,LAWNDALE,,,
132,Saigon Market,,"Grocery, Bakeries, Juice Bars & Smoothies",102,4,$,33.88840502,33.88840502,6ie5ZRHkxADceTpIvbvMOg,SAIGON MARKET,15705 HAWTHORNE BLVD #A,LAWNDALE,,,
133,Central Market,,Grocery,5,4.5,$,34.278411,34.278411,VkttaZFXEcYhaE91Jt3fUg,CENTRAL MARKET,11479 SAN FERNANDO RD,SAN FERNANDO,,,
134,Skaf's Lebanese Cuisine,,Lebanese,764,4.5,$$,34.15144,34.15144,2cDrWNhKy2QsZaWLOJD73w,SKAF'S LEBANESE CUSINE,367 N CHEVY CHASE DR,GLENDALE,,,
135,Four Seasons Produce & Deli,,"Fruits & Veggies, Grocery",1,5,,34.13202286,34.13202286,5qcE7CfLVnSKSy2ZSWnV5g,FOUR SEASONS PRODUCE & DELI,1200 S BRAND BLVD STE 5 & 6,GLENDALE,,,
136,,,,,,,,,,JEO JAC KEO RI,12201 E CARSON ST,HAWAIIAN GARDENS,,,
137,Numero Uno Market,,Grocery,40,3,$,33.739575,33.739575,3M5WVg_t2En3pDJaRHAwfQ,NUMERO UNO MARKET #106,500 S PACIFIC AVE,SAN PEDRO,,,
138,Jack in the Box,,"Burgers, Fast Food, Tacos",33,2.5,$,34.26458,34.26458,NqoPvnoh1Ro2IraG29bk6A,JACK IN THE BOX,17744 CHATSWORTH ST,GRANADA HILLS,,,
139,,,,,,,,,,PERKIN UP,33326 SANTIAGO RD,ACTON,,,
140,Duke's Malibu,,"American (New), Seafood, Breakfast & Brunch",2648,4,$$,34.03644,34.03644,aHjHADnP0qB0sY2XuRhC-g,DUKES MALIBU,21150 PACIFIC COAST HWY,MALIBU,,,
141,Philly Fusion,,"American (Traditional), Cheesesteaks, Sandwiches",224,4.5,$,33.90219615,33.90219615,_G1LBmrqT9bU1uYj2oJxrQ,PHILLY FUSION,14220 1/2 ROSECRANS AVE,LA MIRADA,,,
142,Denny's,,"American (Traditional), Breakfast & Brunch, Diners",114,2,$$,34.283547,34.283547,u_GMC4w51C8OZ_cJumijPA,DENNY'S #7847,1041 TRUMAN ST,SAN FERNANDO,,,
