,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
0,Rocky's III,,"American (Traditional), Bars",84.0,4.0,$,34.16752,-118.34893,G1Js4JANUswvPq90bmwbEA,ROCKY'S III,3821 W MAGNOLIA BLVD,BURBANK,,,
1,Bar Calo,,"Cocktail Bars, Lounges, Wine Bars",68.0,4.0,$$,34.075508,-118.255245,QxjU5TnmLpF6Y9hp3SpUeg,BAR CALO,1498 W SUNSET BLVD,LOS ANGELES,,,
2,Tesse Cafe & Bakery,,"Coffee & Tea, Breakfast & Brunch",8.0,4.0,,34.09401,-118.3765,VKn4yFFqItNzuatgPKIUdg,TESSE RESTAURANT-CAFE & BAKERY,8500 SUNSET BLVD STE B,WEST HOLLYWOOD,,,
3,Birrieria El Guero,,Mexican,32.0,3.5,$$,33.9809736352661,-118.230165056884,0nz6yWSflUf7DpqMlMG5ig,BIRRIA EL GUERO,6426 SANTA FE AVE,HUNTINGTON PARK,,,
4,Douglas Burgers - Paramount,,"Fast Food, Burgers, Sandwiches",39.0,2.5,$$,33.896175,-118.1686951,ZA25gbowiYNJVa2dZZQEOQ,DOUGLAS BURGERS,15100 GARFIELD,PARAMOUNT,,,
5,Sweetfin,,"Poke, Japanese, Gluten-Free",83.0,4.0,$$,33.9913160992165,-118.469202314044,ZHVfue4z20WaadIYKHSJdg,SWEETFIN,1146 ABBOT KINNEY BLVD,VENICE,,,
6,Greenfield Dairy 3,,Grocery,2.0,1.0,,33.9633674621582,-118.300552368164,7fy--pyLzen20hfjGWT6qQ,GREENFIELD DAIRY #3,8303 S NORMANDIE AVE,LOS ANGELES,,,
7,,,,,,,,,,EL MEZQAL HALL,38925 E 10TH ST UNIT D,PALMDALE,,,
8,Wafflejack,,Waffles,81.0,4.0,$,34.145217,-118.258869,DtGKN2OaCK5ES6bkkh4RjA,WAFFLEJACK,2158 GLENDALE GALLERIA WAY # 6520K,GLENDALE,,,
9,BAMBU,,"Coffee & Tea, Juice Bars & Smoothies, Bubble Tea",222.0,4.5,$,33.89118,-118.30871,7fvPEXk3i7H1R4v3sOluCQ,BAMBU GARDENA,15420 S WESTERN AVE STE F,GARDENA,,,
10,M J B Video,,Videos & Video Game Rental,3.0,3.5,,34.0763849,-118.3058299,UscUECx49c7cV5TAGw7cIw,M.J.B. VIDEO AND MINI MARKET,4459 BEVERLY BLVD UNIT A,LOS ANGELES,,,
11,Natalie’s Cafe,,Cafes,8.0,4.0,,34.06669,-118.38633,q6L9Bca01bRWQe1WazybSA,NATALIE'S CAFE,8920 WILSHIRE BLVD # 100,BEVERLY HILLS,,,
12,Good Fortune Wholesale,,Grocery,13.0,4.0,,34.0932480264869,-118.032725774889,v-kGgIefKlLkpAbfAnu86Q,GOOD FORTUNE WHOLESALES - MAIN MARKET,10775 LOWER AZUSA RD,EL MONTE,,,
13,7-Eleven,,"Convenience Stores, Coffee & Tea",12.0,2.5,$,34.0688154691314,-118.200248694111,YIRUXAet-jRPKawuPlourA,7-ELEVEN STORE 34635C,3724 N MISSION RD,LOS ANGELES,,,
14,Apple Jack's Coffee Shop,,"Coffee & Tea, American (Traditional), Diners",46.0,4.0,$,34.0762596,-118.0443193,CbOs6ZgT8CMV-EKgTaz66g,APPLE JACKS COFFEE SHOP,10472 VALLEY BLVD,EL MONTE,,,
15,Starbucks,,Coffee & Tea,49.0,3.0,$$,34.063116,-118.042164,ZwFOXNbXYkmapKsSEXACPw,STARBUCKS #47697,10613 GARVEY AVE,EL MONTE,,,
16,Chinese Taste,,Chinese,26.0,4.0,$,34.0511593,-118.2178657,nI0RbDFFOvbEX111hNCyow,CHINESE TASTE FAST FOOD,1630 E CESAR E CHAVEZ,LOS ANGELES,,,
17,Cali Fried And Grill Halal,,Middle Eastern,9.0,3.5,$,34.1869733860303,-118.536289758143,WX_kA_2Of6h_Ea7fxX5vxg,CALI FRIED & GRILL HALAL,18501 VICTORY BLVD # 2,RESEDA,,,
18,Eboshi Ramen Bar,,"Noodles, Tapas Bars, Ramen",348.0,4.0,$$,33.805158,-118.324781,zlwpdkr5vsIE1sFBB4c4zg,EBOSHI RAMEN BAR,2383 LOMITA BLVD # 116,LOMITA,,,
19,,,,,,,,,,NEW HONG LI TRADING,669 W GARVEY AVE,MONTEREY PARK,,,
20,Secret IZT,,"Korean, Bars, Soup",55.0,4.5,$$,34.068589,-118.309513,-fd4YzSvV0SWqZrTP-Md0g,SECRET IZT,301 S WESTERN AVE # 201,LOS ANGELES,,,
