,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
63,Playa Azul Tortilleria,,Mexican,5,3.5,,33.96759796,33.96759796,-4nhg-84kiHQvtyXo2Kjuw,PLAYA AZUL TORTILLERIA MARKE,1901 E NADEAU ST,LOS ANGELES,,,
64,Jack in the Box,,"Burgers, Fast Food, Tacos",34,2.5,$,34.071031,34.071031,tnJz2363cCKxqNZuV8rw9w,JACK IN THE BOX #3587,1335 N DUDLEY ST,POMONA,,,
65,Lal Mirch Indian Restaurant,,Indian,901,4.5,$$,34.1414222,34.1414222,Lf1DIrvipU6JZ51HWsIxZg,LAL MIRCH,11138 VENTURA BLVD,STUDIO CITY,,,
66,Bakmi Parahyangan,,"Indonesian, Singaporean",110,4,$,34.0580919,34.0580919,nNDsw3P9WAWWY6nY8Q12Vg,BAKMI PARAHYANGAN,989 S GLENDORA AVE STE #13,WEST COVINA,,,
67,Carnitas Michoacan,,Mexican,83,3.5,$,34.2215949,34.2215949,6D9F9ibwYDKrXu9zVnoSfA,REST CARNITAS MICHOACAN,15039 ROSCOE BLVD # 6,PANORAMA CITY,,,
68,Ninong's Pastries & Cafe,,"Bakeries, Coffee & Tea, Filipino",779,3.5,$,34.265172,34.265172,b46Yk4BVDSH2FrG80Kt2pA,NINONG'S PASTROES & CAFE,17705 CHATSWORTH ST,GRANADA HILLS,,,
69,Pescaderia Y Marketa,,Seafood Markets,10,4,$,33.9035351,33.9035351,PIXOgP1ftr5D0r4byRJTdg,PESCADERIA Y MARKETA,8526 E ROSECRANS AVE,PARAMOUNT,,,
70,Target,,"Department Stores, Furniture Stores, Electronics",181,3,$$,34.033547,34.033547,fICe7nUwYkQUSS13opGZpw,TARGET STORE T-2147,2370 S AZUSA AVE,WEST COVINA,,,
71,Mariscos Sol Y Mar,,Mexican,131,2.5,$$,33.96288,33.96288,cxtC3L9fS9AN8pK8SSDIIQ,MARISCOS SOL Y MAR SEAFOOD 4,7700 EASTERN AVE,BELL GARDENS,,,
72,Red Lantern Chinese Cuisine,,Chinese,296,4,$$,34.122926,34.122926,bOp3GuPLq5NUdAlhR2lMGA,RED LANTERN CHINESE CUISINE,926 S GRAND AVE,GLENDORA,,,
73,,,,,,,,,,RED ROBIN,428 PLAZA DR,WEST COVINA,,,
74,The Home Depot,,"Hardware Stores, Nurseries & Gardening, Appliances",369,2.5,$$,34.1698298,34.1698298,Qe8Few79mbz2TraK8fp5uA,THE HOME DEPOT #6654,1200 S FLOWER ST,BURBANK,,,
75,Red Iron Mongolian BBQ,,Barbeque,60,4,$,33.871713,33.871713,lJbbjC_rePFn5NkYjZ9Iag,RED IRON MONGOLIAN BBQ,1815 HAWTHORNE BLVD STE 322,REDONDO BEACH,,,
76,Louis Burgers,,"Burgers, American (Traditional), Breakfast & Brunch",142,2.5,$,34.6883049,34.6883049,VWpQc56DKnt_aU2tJ7p03Q,ORIGINAL LOUIS BURGER,44328 W 10TH ST W,LANCASTER,,,
77,No 1 Charcoal BBQ,,"Asian Fusion, Chinese, Barbeque",47,3,$$,34.06064492,34.06064492,S9j70nIBbKy7DiVk1M1EEw,NO. 1 CHARCOAL BBQ,220 S GARFIELD AVE,MONTEREY PARK,,,
78,Taqueria La Fogata,,Mexican,60,3,$$,34.076068,34.076068,57t0tCtTHhe8yqA4luEV6w,TAQUERIA LA FOGATA,314 N AZUSA AVE,WEST COVINA,,,
79,Starbucks,,Coffee & Tea,63,2.5,$,34.031427,34.031427,DBo3G-KXmsGLpj0qdMVl6A,ALBERTSON'S #1181 - STARBUCKS,2469 VIA CAMPO AVE,MONTEBELLO,,,
80,Chaya-Tom Bradley Airport,,"Sushi Bars, Japanese, Sandwiches",105,2.5,$$,33.9438828,33.9438828,APBoikBEP0Rl8YeM_epeTg,CHAYA SUSHI,380 WORLD WAY T44,LOS ANGELES,,,
81,Pancho's Tacos,,Mexican,167,3.5,$,33.85856716,33.85856716,arX4nU1lgjZTdTS_hjoxFg,PANCHO'S TACO,2299 W 190TH ST STE 4,REDONDO BEACH,,,
82,The Rock Inn,,American (Traditional),147,4.5,$$,34.67517,34.67517,rVgoBW5PORQZnwsgh3PV0Q,THE ROCK INN,17539 ELIZABETH LAKE RD,LAKE HUGHES,,,
83,,,,,,,,,,FAMOUS HAMBURGERS,4143 E FLORENCE AVE,BELL,,,
84,Subway,,"Sandwiches, Fast Food",36,2.5,$,34.14509443,34.14509443,gRCPyToeiPA4Sav9AHzs_g,SUBWAY RESTAURANT #46954,1325 GLENDALE GALLERIA # A,GLENDALE,,,
85,,,,,,,,,,DURANS MARKET,2228 S MAPLE AVE,LOS ANGELES,,,
86,Deerfield Garden,,Chinese,44,4,$,34.0615099,34.0615099,T1a6mcWTaFIfvcpehY11vQ,DEERFIELD GARDEN,130 S ATLANTIC BLVD,MONTEREY PARK,,,
87,,,,,,,,,,GRAB A BITE,44750 60TH ST W,LANCASTER,,,
88,,,,,,,,,,XDV INC.,10352 E GARVEY AVE,EL MONTE,,,
89,Santa Clarita Athletic Club,,"Gyms, Martial Arts, Boot Camps",242,2.5,,34.364756,34.364756,HLCBWB3KpVIA0-yz-NXfKQ,SANTA CLARITA ATHLETIC CLUB,24640 WILEY CANYON RD,SANTA CLARITA,,,
90,Walgreens,,"Cosmetics & Beauty Supply, Drugstores, Convenience Stores",15,2,$$,34.6756946,34.6756946,W8AZvtfeQMTobUM_4aYziQ,WALGREENS,831 E AVENUE K,LANCASTER,,,
91,Tasty Noodle House,,"Chinese, Noodles",443,4,$,34.10280005,34.10280005,idSQYdKESjj-8klv76O10w,TASTY NOODLE HOUSE,827 W LAS TUNAS DR,SAN GABRIEL,,,
92,Bonello's New York Pizza,,Pizza,400,4.5,$,33.8496103,33.8496103,FZ7wbSpdW2BFRb6vlI4D6Q,BONELLOS NEW YORK,20120 ANZA AVE,TORRANCE,,,
93,Cheyenne Liquor Store,,"Beer, Wine & Spirits",2,4,,34.04381,34.04381,_sAfT_hyTYr9Jr9LGvY7Cg,CHEYENNE LIQUOR,1611 S VERMONT AVE,LOS ANGELES,,,
94,Subway,,Sandwiches,30,2,$,34.00905648,34.00905648,aR4tDom7oUxZO07ZnN66MQ,SUBWAY,19030 LA PUENTE RD,WEST COVINA,,,
95,Original Jack's Country Kitchen,,"American (Traditional), Breakfast & Brunch",1091,4,$$,33.3430422,33.3430422,Q0qdjlPrvp8sqH_WNzZ9kg,ORIGINAL JACK'S RESTAURANT & BAKERY,118 CATALINA AVE,AVALON,,,
96,The Abbey Food & Bar,,"Gay Bars, Breakfast & Brunch, American (Traditional)",2241,3.5,$$,34.0834191,34.0834191,WToFoJxaOlCLijJKkd0UxA,THE ABBEY RESTAURANT AND BAR,692 N ROBERTSON BLVD,WEST HOLLYWOOD,,,
97,Bollywood Cafe,,Indian,542,4,$$,34.1413307,34.1413307,fo24nUAsE-vfbQnL1JmUbQ,BOLLYWOOD,11101 VENTURA BLVD,STUDIO CITY,,,
98,La Adelita Food Company 2,,Mexican,14,3.5,$,34.0905952,34.0905952,GTUjjSdngEkO4X8aKNYqmw,LA ADELITA #2,5812 SANTA MONICA BLVD,LOS ANGELES,,,
99,,,,,,,,,,PARTY CITY,27029 MCBEAN PKWY # 1517,VALENCIA,,,
100,Carl's Jr,,"Burgers, Fast Food",62,2,$,34.0430628,34.0430628,Oz0YSUzOqvyUALUgCAGXwg,CARL'S JR #12,1611 S WESTERN AVE,LOS ANGELES,,,
101,Urban Skillet,,"Halal, Burgers, American (Traditional)",881,4.5,$$,34.162558,34.162558,MQCGRBup0TngpyftcLxQOg,THE URBAN SKILLET,5060 LANKERSHIM BLVD,NORTH HOLLYWOOD,,,
102,Chicken N Roll,,"Bubble Tea, Chicken Shop, Diners",162,4,$,34.049134,34.049134,or9om0nOVxbkh0gl4J25Pg,CHICKEN 'N' ROLL,13310 VALLEY BLVD,LA PUENTE,,,
103,Belly Bombz Kitchen,,"Chicken Wings, Korean, Burgers",1911,4,$$,33.87266511,33.87266511,7bQa0BSTZYyBPdL6tn7wug,BELLY BOMBZ,11824 1/2 ARTESIA BLVD,ARTESIA,,,
104,Big Catch Seafood House,,"Seafood, Live/Raw Food, Sushi Bars",307,4,$$,34.0457875,34.0457875,LK_xugsQoPP3re71EnD3QA,BIG CATCH BRENWOOD,12009 WILSHIRE BLVD,LOS ANGELES,,,
105,Vons,,Grocery,154,3,$$,34.1548744,34.1548744,EGV92hSve3QD4NADJ_8uwQ,VONS #3083,301 N PASS AVE,BURBANK,,,
106,Embassy Suites by Hilton Arcadia Pasadena Area,,Hotels,231,3,$$,34.1414842,34.1414842,1-ELwa3Ni_BT9y3FHpv3SA,ARCADIA EMBASSY SUITES HOTEL,211 E HUNTINGTON DR,ARCADIA,,,
107,King Of India,,Indian,223,3.5,$$,34.17183,34.17183,cxwFmIDg7ogrCaKAygfryg,KING OF INDIA,14062 BURBANK BLVD,SHERMAN OAKS,,,
108,Beach House Creamery,,Ice Cream & Frozen Yogurt,9,4.5,$$,34.11666107,34.11666107,YBNQcT9JljuRyZE-w93O3g,BEACH HOUSE CREAMERY,2337 ROSCOMORE RD #4,LOS ANGELES,,,
109,,,,,,,,,,SKAZKA,17757 SHERMAN WAY,RESEDA,,,
110,,,,,,,,,,STUMPTOWN COFFEE CORP,806 S SANTA FE AVE,LOS ANGELES,,,
111,Piara Pizza,,Pizza,15,3,$,34.0756011,34.0756011,H1HIlILPsfJyPyYJDUQ7ow,PIARA PIZA,1664 INDIAN HILL BLVD,POMONA,,,
112,,,,,,,,,,GOLDEN MEAN BOOKS & CAFE COR,1028 WILSHIRE BLVD,SANTA MONICA,,,
113,,,,,,,,,,GLAZE DONUTS,5827 S FIGUEROA ST,LOS ANGELES,,,
114,SD Coffee,,"Coffee & Tea, Donuts, Sandwiches",12,4.5,$,34.0569287,34.0569287,I1bSdaNyD3AZMBeZu3zDaQ,SD COFFEE SHOP,1606 W 6TH ST,LOS ANGELES,,,
115,7-Eleven,,"Convenience Stores, Coffee & Tea",7,3,$,34.19351533,34.19351533,gPm5tFgN6RIQh1R9Lv_aaQ,7-ELEVEN #19356-E,17262 VANOWEN ST,VAN NUYS,,,
116,,,,,,,,,,EDI & PETER SUPERMARKET,4920 SANTA MONICA BLVD,LOS ANGELES,,,
117,BJ's Pizzeria,,"Pizza, Salad, Chicken Wings",120,3.5,$$,34.0189048,34.0189048,Oswjj-ksbFu49HlgwB9n1A,BJ'S PIZZERIA,1424 W BEVERLY BLVD,MONTEBELLO,,,
118,Dosanko Ramen,,Ramen,132,4,$$,34.03598,34.03598,maKTwrX2eSbDnMAwHhPncA,DOSANKO RAMEN,11555 OLYMPIC BLVD UNIT B,LOS ANGELES,,,
119,,,,,,,,,,VALUE EXPRESS,11055 ATLANTIC AVE,LYNWOOD,,,
120,Carl's Jr,,"Fast Food, Burgers",16,2.5,$,34.58028394,34.58028394,f_dXb-bJnTXr6o9UIzMkaA,CARL'S JR #111,2005 E PALMDALE BLVD,PALMDALE,,,
121,Round Table Pizza,,Pizza,48,3.5,$$,34.59577,34.59577,0ddH2BK5R0fUze4Itu0yOA,ROUND TABLE PIZZA,39202 W 10TH ST W STE C,PALMDALE,,,
122,Cinemark 18 and XD,,"Cinema, Venues & Event Spaces",400,2.5,,33.9786685,33.9786685,4ydzPQM7yY5ThBg6xXdJYA,CINEMARK RESTAURANT,6081 CENTER DR STE 201,LOS ANGELES,,,
123,Gracy's Mexican Deli,,Mexican,1,5,,34.2385149,34.2385149,Plbc0Sc2kiZosdkY0D5Wvg,GRACIE'S MEX DELI,9340 GLENOAKS BLVD,SUN VALLEY,,,
124,Dan's Deli,,"Delis, Sandwiches",71,3.5,$,34.052547,34.052547,ZcYwliw0vBrkitP90NBALw,DAN'S DELI,300 S GRAND AVENUE LOW PLAZA 35,LOS ANGELES,,,
125,Mendocino Farms,,"Salad, Sandwiches",1370,4.5,$$,34.14998078,34.14998078,hC41bT3o6E2Ub7GwFLlpXg,MENDOCINO FARMS,14141 VENTURA BLVD #4,SHERMAN OAKS,,,
126,Mix Bowl Cafe,,"Thai, Seafood",990,3,$,34.073815,34.073815,zeKXevjLfW478Q4EbE2ezg,MIX BOWL CAFE,1520 N INDIAN HILL BLVD,POMONA,,,
127,,,,,,,,,,LA FRESCA MARKET,20900 PIONEER BLVD,LAKEWOOD,,,
128,Monte Carlo Deli & Pinocchio's Restaurant,,"Italian, Delis",1338,4,$$,34.169993,34.169993,9q3476TWJZlI3AmiDx4tKg,PINOCCHIO'S,3103 W MAGNOLIA BLVD,BURBANK,,,
129,Chipotle Mexican Grill,,"Mexican, Fast Food",274,2,$,33.873478,33.873478,5hxLYb-hrTYyURZQnH56bQ,CHIPOTLE MEXICAN GRILL,1753 W ARTESIA BLVD STE A,GARDENA,,,
130,Topanga Creek General Store,,Grocery,17,3,$$$,34.08867458,34.08867458,zscNKVYyi_TcSODdUw-9OA,TOPANGA CREEK GENERAL STORE,141 S TOPANGA CANYON BLVD,TOPANGA,,,
131,Vista Pointe Deli,,"Delis, Cafes, Breakfast & Brunch",26,4,$,33.9994972,33.9994972,#NAME?,VISTA POINTE DELI,21680 GATEWAY CENTER DR STE # 130,DIAMOND BAR,,,
132,Tokyo Wako,,"Japanese, Sushi Bars",312,3.5,$$,34.06828,34.06828,PiB32B25H8M6eBe5A3wpIg,TOKYO WAKO,500 N ATLANTIC BLVD STE #201,MONTEREY PARK,,,
133,TRAXX RESTAURANT,,"Wine Bars, American (Traditional), Cocktail Bars",30,4.5,,34.0561351,34.0561351,Brpb042-ps06D6w3E50f1g,TRAXX RESTAURANT,800 N ALAMEDA ST,LOS ANGELES,,,
134,Aroma Bakery Cafe,,"Bakeries, Breakfast & Brunch, Coffee & Tea",821,3,$$,34.16528,34.16528,RgOZWdEQsJ3vAD9qGZF-6A,AROMA BAKERY CAFE,18047 VENTURA BLVD,ENCINO,,,
135,101 Cafe,,"Taiwanese, Noodles, Soup",138,3,$$,33.97507489,33.97507489,XIxiDtmgcus93ck5MBUO6A,101 CAFE,2763 S DIAMOND BAR BLVD,DIAMOND BAR,,,
136,,,,,,,,,,LOS ANGELES NEWS,600 WORLD WAY 636,LOS ANGELES,,,
137,Flame Broiler,,Asian Fusion,37,3,$,33.8539543,33.8539543,pYyTmEEIeNLwIXck3H5Cbg,THE FLAME BROILER,4633 CANDLEWOOD ST,LAKEWOOD,,,
138,Cosa Buona,,"Pizza, Sandwiches, Wine Bars",324,4,$$,34.07727,34.07727,5_6Gn67IRK2AcHfwWjIARQ,PIZZA BUONA,2100 W SUNSET BLVD,LOS ANGELES,,,
139,Jack in the Box,,"Fast Food, Burgers, Tacos",22,2.5,$,34.44982975,34.44982975,j3r5zGOEiUYoly2srd3i9g,JACK IN THE BOX,28090 HASLEY CANYON RD,CASTAIC,,,
140,Grill City,,"Filipino, Barbeque, Fast Food",33,2,$,34.0311204,34.0311204,t2L874phsHHsRf_mAtfgPw,GRILL CITY,1525 E AMAR RD,WEST COVINA,,,
141,San Pedro Tacos,,Mexican,160,4,$,33.74358,33.74358,RwAlhIz1EwKvBJlTct_jyg,SAN PEDRO TACOS,114 N GAFFEY ST STE B,SAN PEDRO,,,
142,,,,,,,,,,LA FARMALIA NATURAL,14520 HAYNES ST,VAN NUYS,,,
143,Lucy's Restaurant,,"American (Traditional), Mexican",12,4,$,34.1975632,34.1975632,HrbouDxQWuUtAzRFkIHeFA,LUCY'S PLACE,3029 N LINCOLN AVE,ALTADENA,,,
