,name,address,categories,review_count,rating,price,latitude,longitude,yelp_id,name_input,address_input,city_input,hours
40,Holiday Burger,,"Burgers, Pancakes",418.0,3.5,$,34.25695,34.25695,iabhjC8-np8LjdUeQY9wHg,HOLIDAY BURGER,15520 DEVONSHIRE ST,MISSION HILLS,
41,Jamba Juice,,Juice Bars & Smoothies,18.0,3.5,$,34.058601,34.058601,piEgwW3qYObOCJS15wVy4w,JAMBA JUICE #1279,10250 SANTA MONICA BLVD STE 204,LOS ANGELES,
42,Yogurtland Arcadia,,Ice Cream & Frozen Yogurt,330.0,4.0,$,34.12741,34.12741,Uv3uhP-Z5rQQTbr3Hjkgtw,YOGURTLAND ARCADIA,633 W DUARTE RD,ARCADIA,
43,,,,,,,,,,H K CHICKEN,124 N WESTERN AVE,LOS ANGELES,
44,LA Donuts,,"Donuts, Bakeries, Ice Cream & Frozen Yogurt",21.0,4.0,$,34.044752,34.044752,0LZWTJXaPULwBVgSjKn5nA,LA DONUTS,1514 S VERMONT AVE STE A,LOS ANGELES,
45,We Be Q'n,,"Barbeque, Food Stands, Sandwiches",40.0,5.0,$$,34.040184,34.040184,OQIiZMlXs_Qw1RzouZ5BqQ,TIFFANY'S CATERING / WE BE Q'N,2099 S ATLANTIC BLVD UNIT J,MONTEREY PARK,
46,Domino's Pizza,,"Pizza, Chicken Wings, Sandwiches",41.0,2.0,$,34.0137939,34.0137939,jvCY-LQ99iypXePhi3aLMg,DOMINO'S PIZZA #8313,5742 E OLYMPIC BLVD,COMMERCE,
47,Smart & Final Extra!,,Grocery,49.0,2.5,$$,34.0436283,34.0436283,klibp1qybA6LADbRwXdiaQ,SMART & FINAL #478,1835 S LA CIENEGA BLVD,LOS ANGELES,
48,The Room Sushi Bar,,"Sushi Bars, Japanese",672.0,4.0,$$,34.0485359,34.0485359,cqpvuNhVpzSn_ubVLpRPOQ,THE ROOM SUSHI,1884 WESTWOOD BLVD,LOS ANGELES,
49,Mary Alicia's Mexican Restaurant,,"Mexican, Cafes, Breakfast & Brunch",83.0,4.0,$,34.035579,34.035579,nVV9OAXpBK2KCHGP-k5zHA,MARY ALICIA SNACK BAR,3100 E 4TH ST,LOS ANGELES,
50,India Emporium,,"Indian, Vegetarian",22.0,4.5,$,34.0093731,34.0093731,lP18cmtE-oYjvo1LKEH5kA,INDIA EMPORIUM RESTAURANT,17365 E VALLEY BLVD,LA PUENTE,
51,La Taverna Cubana,,Cuban,299.0,4.5,$$,34.1693283111411,34.1693283111411,GMv_g-ln8ngd1e7u0sp0YQ,LA TAVERNA CUBANA,5424 LAUREL CANYON BLVD STE # D-E,VALLEY VILLAGE,
52,Yoshinoya Restaurants,,Japanese,11.0,2.5,$,33.971393,33.971393,OxeFqG0mQbFU5qPHvYCz0w,YOSHINOYA BEEF BOWL REST,6801 EASTERN AVE,BELL GARDENS,
53,The Flame Broiler,,"Fast Food, Asian Fusion",70.0,3.0,$,34.0326691,34.0326691,xonN-mRZ17ObR43K5ogYtg,THE FLAME BROILER,2569 VIA CAMPO,MONTEBELLO,
54,Carniceria Los Compadres,,Meat Shops,39.0,4.0,$$,33.9340184,33.9340184,kdMjxGrdLWBgIBcGN8JwJg,CARNICERIA LOS COMPADRES,3572 MLK JR BLVD,LYNWOOD,
55,,,,,,,,,,SSA KITCHEN,7601 IMPERIAL HWY,DOWNEY,
56,Mariscos Tijuana No 2,,"Mexican, Seafood",26.0,3.5,$$,33.8952422,33.8952422,uMZMpvEf4VXE_-23ImRnsQ,MARISCOS TIJUANA #2,15014 S PRAIRIE AVE,HAWTHORNE,
57,Vons,,"Grocery, Pharmacy",133.0,3.5,$$,34.114611,34.114611,LOI2AFVRb6AsrjYTWuv3lw,VONS DELI #2832,1600 FOOTHILL BLVD,LA VERNE,
58,Four Seasons Hotel Los Angeles at Beverly Hills,,Hotels,383.0,4.5,$$$$,34.072578,34.072578,8rQxNDNJ4-FCjn6XXCB6kw,FOUR SEASONS HOTEL-PASTRY,300 S DOHENY DR,LOS ANGELES,
59,Rizzo's Pizzeria,,"Pizza, Salad, Sandwiches",306.0,3.5,$,33.80588,33.80588,TfJuEn_7CbWjsJfOyOy9qA,RIZZO'S PIZZA,24100 NARBONNE AVE STE 108,LOMITA,
60,,,,,,,,,,PIZZA HUT #24906,5213 E WHITTIER BLVD,LOS ANGELES,
61,HomeState,,"Tex-Mex, Breakfast & Brunch, Tacos",1107.0,4.5,$,34.09979,34.09979,ul2dT8QzauKP5Yc-q_DZ_g,HOMESTATE,4624 HOLLYWOOD BLVD,LOS ANGELES,
62,The Misfit Restaurant + Bar,,"Bars, American (New), Breakfast & Brunch",3938.0,4.0,$$,34.015401,34.015401,oeGUPhxvWRD_MEhidhafLQ,THE MISFIT,225 SANTA MONICA BLVD,SANTA MONICA,
63,Chef Marilyn's,,"Southern, Cajun/Creole, Soul Food",177.0,3.5,$$,34.0312698,34.0312698,0hddg8pBXwnGog0bmmIm9w,CHEF MARILYN'S QUEEN OF DOWN HOME SOUTHERN GOODIES,2638 CRENSHAW BLVD,LOS ANGELES,
64,,,,,,,,,,NELSON PRODUCE MARKET,14240 E NELSON AVE,LA PUENTE,
65,Pavilions,,"Grocery, Pharmacy",66.0,3.0,$$,33.7754321,33.7754321,jzQhxWJQhcU0-ZfFLFD0mQ,PAVILIONS #2233 - DELI,7 PENINSULA CTR,ROLLING HILLS ESTATES,
66,Big Mama's & Papa's Pizzeria,,"Pizza, Sandwiches, Salad",247.0,3.0,$$,34.13877,34.13877,Icy6m2v2vfM3CbKqbsg_Qw,BIG MAMA'S AND PAPA'S PIZZER,2136 W COLORADO BLVD,LOS ANGELES,
67,Playa Baja,,Mexican,103.0,4.0,$,34.01585,34.01585,6bho4Ve1g-QKod3OAJNHvg,PLAYA - BAJA MEXICAN FOODS #2,102 E BEVERLY BLVD,MONTEBELLO,
68,Victory French Restaurant,,"French, Vietnamese",247.0,3.5,$$,34.0620829679736,34.0620829679736,bQDI7kVQDLq8fAthJDhcUA,VICTORY RESTAURANT,580 E GARVEY AVE,MONTEREY PARK,
69,Burger King,,"Burgers, Fast Food",51.0,2.0,$,34.13649,34.13649,RHd3Ba1q65RqGP7Dq0VQRg,BURGER KING,4959 EAGLE ROCK BLVD,LOS ANGELES,
70,Panda Express,,"Chinese, Fast Food",118.0,3.0,$,34.193282,34.193282,sHyhkVgNMVdyolXHxKCDqQ,PANDA EXPRESS,22910 VANOWEN ST,WEST HILLS,
71,,,,,,,,,,WESTERN FUEL GROUP,11861 PARAMOUNT BLVD,DOWNEY,
72,SnAKS at Saks Fifth Avenue,,Cafes,12.0,3.5,$$,34.0667199,34.0667199,1zsAPaUKT4pYc7GzQx-Jmg,SNAKS CAFE,9600 WILSHIRE BLVD,BEVERLY HILLS,
73,,,,,,,,,,LA CHIQUITA,5555 HOLMES AVE,LOS ANGELES,
74,Jack in the Box,,"Fast Food, Burgers, Tacos",121.0,2.5,$,34.158559,34.158559,xIoeZ50tKiT4GKqZRMFw3g,JACK IN THE BOX #339,4828 LAUREL CANYON BLVD,VALLEY VILLAGE,
75,,,,,,,,,,ALEJO'S TAKE OUT,8335 S LINCOLN BLVD,LOS ANGELES,
76,Jr Bakery,,Bakeries,2.0,3.0,,33.8822631835938,33.8822631835938,bZfSOM0xcQaMRUJW6ayrHQ,J R BAKERY,16320 S WESTERN AVE,GARDENA,
77,Dragon King Restaurant,,Chinese,307.0,4.0,$,34.19406,34.19406,wR2IEv-NTN2YJYUl_lNodw,DRAGON KING,21415 VANOWEN ST,CANOGA PARK,
78,The Donut House,,"Donuts, Bakeries",3.0,4.5,$,33.896901,33.896901,wA5ER_FLiL5D5jkARw6deA,DONUT HOUSE,120 N LONG BEACH BLVD,COMPTON,
79,Shamshiri Restaurant,,Persian/Iranian,505.0,4.0,$$,34.220605,34.220605,FDlVnXJNG-05cen-ekGBhw,SHAMSHIRI RESTAURANT,19249 ROSCOE BLVD,NORTHRIDGE,
80,Union Bakery,,Bakeries,147.0,4.0,$$,34.1124109076783,34.1124109076783,TAbjW-XTrycE1ttYp3GKdw,UNION BAKERY,1138 FAIR OAKS AVE,SOUTH PASADENA,
81,,,,,,,,,,PERRY'S PIZZA #3,1200 PALISADES BEACH RD,SANTA MONICA,
82,Sushimon,,"Sushi Bars, Japanese, Poke",217.0,4.0,$$,33.825668,33.825668,Lm22__hJewVdRuC5DQRIHA,SUSHIMON,3948 SEPULVEDA BLVD,TORRANCE,
83,Green Temple,,"Vegetarian, Breakfast & Brunch, Sandwiches",823.0,4.5,$$,33.81894,33.81894,lke5cmNoy4A-4bn_n0Apuw,THE GREEN TEMPLE,1700 S CATALINA AVE STE 103,REDONDO BEACH,
84,,,,,,,,,,EMI CAFE,1750 VINE ST,HOLLYWOOD,
85,,,,,,,,,,TYRONE'S CAFE,150 W COMMONWEALTH AVE,ALHAMBRA,
86,Dollar Tree,,Discount Store,9.0,3.5,$,34.0891882085424,34.0891882085424,UPjInShGzR-UjrG1vjkc4A,DOLLAR TREE STORE #6189,342 S INDIAN HILL BLVD,CLAREMONT,
87,Lincoln Car Wash & Detail,,"Car Wash, Auto Detailing",288.0,2.5,,34.01602,34.01602,-arZqzgjn0tP1FmtKq9Xwg,LINCOLN CAR WASH,1624 LINCOLN BLVD,SANTA MONICA,
88,Chef Geng's,,Chinese,50.0,4.0,$$,34.0617666386278,34.0617666386278,NkgfhWCns8EwugPyjpxIKg,CHEF GENG'S,8118 GARVEY AVE STE B,ROSEMEAD,
89,Royalty Market,,Grocery,2.0,5.0,,33.98315,33.98315,g4ZxYsBzvLX951asXs6DTA,ROYALTY MARKET,6200 S SAN PEDRO ST,LOS ANGELES,
90,Wa Sushi & Bistro,,"Japanese, Sushi Bars",271.0,4.0,$$$,34.0908215,34.0908215,2a6tYPrAOh6CvhxJBEi88Q,WA SUSHI & BISTRO,1106 N LA CIENEGA BLVD STE 201,WEST HOLLYWOOD,
91,Inthanon Thai Cuisine,,Thai,246.0,4.0,$$,34.1720900405211,34.1720900405211,ld8j4jyFMP6ytP5hcSrWRw,INTHANON THAI CUISINE,12510 BURBANK BLVD,VALLEY VILLAGE,
92,Hola Pollo,,"Korean, Fast Food, Mexican",3.0,4.5,,34.0561292,34.0561292,sjpnsQgbvoh7Mgk1tf787Q,HOLA POLLO,2024 W 7TH ST,LOS ANGELES,
93,Applebee's Grill + Bar,,"American (Traditional), Burgers, Sports Bars",264.0,2.5,$$,34.027851,34.027851,fThVPaYV2j_HmeQceBNInw,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,21625 VALLEY BLVD,WALNUT,
94,,,,,,,,,,SUPER A LIQUOR,1632 E ROSECRANS AVE,COMPTON,
95,El Zipote Pupuseria,,"Salvadoran, Mexican",36.0,2.5,$,33.9951526,33.9951526,BTWlGw77PqlWVeyqK3Sy9A,EL ZIPOTE PUPUSERIA,1111 W WASHINGTON BLVD STE H,MONTEBELLO,
96,Awoolim Kimbap Factory,,"Korean, Imported Food",110.0,4.0,$,33.9747919855591,33.9747919855591,DMv__DTgGA-6gOv4CFP5ww,AWOOLIM KIMBAP FACTORY,2825 S DIAMOND BAR BLVD,DIAMOND BAR,
97,PressEat,,"Salad, Burgers, Sandwiches",412.0,4.5,$$,34.15073,34.15073,45ZMIwE0UV9QpKwpotBZfQ,PRESSEAT,14518 VENTURA BLVD,SHERMAN OAKS,
98,,,,,,,,,,LA FERIA DE LA RISA,1125 WASHINGTON BLVD,MONTEBELLO,
99,Plan Check Kitchen + Bar,,"Bars, Gastropubs, American (Traditional)",2628.0,4.0,$$,34.04382,34.04382,ftZ8gChDLZYJtXHWoxFi-g,PLAN CHECK,1800 SAWTELLE BLVD,LOS ANGELES,
100,Costco Wholesale,,Wholesale Stores,274.0,3.5,$$,34.66119,34.66119,WN_0ehmJ2arf07tYtdB0BQ,COSTCO WHOLESALE #762 DELI,1141 W AVENUE L,LANCASTER,
101,Elio's Market,,"Grocery, Women's Clothing, Accessories",2.0,4.0,$,33.82365,33.82365,Bo38_MPrnZyANTTsdQbqog,ELIO'S MARKET,22330 S WESTERN AVE,TORRANCE,
102,Burger King,,Burgers,23.0,1.5,$,34.0403499,34.0403499,hF3VabJG-31jjUxRtG8g6Q,BURGER KING,10814 FAWCETT AVE,SOUTH EL MONTE,
103,Goji Juice + Vitamins,,Juice Bars & Smoothies,83.0,3.5,$$,34.019104,34.019104,c-iOW6D7Xgh_5G9chrXiFQ,GOJI JUICE & VITAMIN,408 WILSHIRE BLVD,SANTA MONICA,
104,BJ's Restaurant & Brewhouse,,"American (New), Pizza, Breweries",844.0,3.0,$$,34.0364957,34.0364957,tcOZyDrWCvBLiEt0aQHk8g,BJ'S RESTAURANT,1716 MONTEBELLO TOWN CTR,MONTEBELLO,
105,Mariscocos Culichi,,"Mexican, Seafood",64.0,3.5,$$,34.2871669,34.2871669,go--flGN1nZ1mJOD8emhSQ,MARISCOS EL CULICHI,1419 SAN FERNANDO RD STE A,SAN FERNANDO,
106,Romano's Macaroni Grill,,Italian,453.0,3.0,$$,33.990694,33.990694,RGcXOlz7pnJD-TVOj40snw,ROMANO'S MACARONI GRILL,17603 E COLIMA RD,ROWLAND HEIGHTS,
107,,,,,,,,,,PENGUINS,2180 WESTWOOD BLVD #1A,LOS ANGELES,
108,,,,,,,,,,RALPHS MARKET DELI,11727 W OLYMPIC BLVD,LOS ANGELES,
109,Sapp Coffee Shop,,"Thai, Coffee & Tea",930.0,4.0,$,34.10199,34.10199,T5XzED-R0r9KJz74EcHUNg,SAPP COFFEE SHOP,5183 HOLLYWOOD BLVD,LOS ANGELES,
110,Yogurtland Lancaster,,Ice Cream & Frozen Yogurt,35.0,3.5,$$,34.674128,34.674128,vdQK-MBooMeqUMEQf5t7Sg,YOGURTLAND,43535 10TH ST W,LANCASTER,
111,Deja Vu Showgirls Hollywood,,Adult Entertainment,99.0,3.5,$$,34.101816,34.101816,W1WVgpeei2D2nn4GqIZA_Q,DEJA VU SHOWGIRLS,6315 HOLLYWOOD BLVD,LOS ANGELES,
112,Etorna Restaurant,,"Italian, Pizza, Sandwiches",87.0,4.0,$$,34.1491411311277,34.1491411311277,zh4dhUGrNMRqvkJepJtajA,ETORNA RESTAURANT,4661 LAKEVIEW CANYON RD,WESTLAKE VILLAGE,
113,Silverado Beach Cities Memory Care Community,,"Retirement Homes, Assisted Living Facilities, Memory Care",17.0,3.5,,33.853391905322,33.853391905322,XSI9tvYr_dVfvqXWPPxPQQ,SILVERADO BEACH CITIES,514 N PROSPECT AVE,REDONDO BEACH,
114,,,,,,,,,,T.G.I. FRIDAY # 1921,17427 E COLIMA RD,ROWLAND HEIGHTS,
115,Chipotle Mexican Grill,,"Mexican, Fast Food",261.0,3.0,$,34.0973468743117,34.0973468743117,qD5RQ903D6B4eOhxTFUY5Q,CHIPOTLE MEXICAN GRILL #1310,1460 N VINE ST,LOS ANGELES,
116,Charcoal Korean BBQ,,"Korean, Barbeque",336.0,4.0,$$,34.414819,34.414819,xGrwZElRSSlu7EXRIx-vog,CHARCOAL KOREAN BBQ,19158 SOLEDAD CANYON RD,SANTA CLARITA,
117,,,,,,,,,,Z PIZZA,520 W 1ST ST,CLAREMONT,
118,,,,,,,,,,KENNY'S SNACK SHOP,7355 LANKERSHIM BLVD # #59,NORTH HOLLYWOOD,
119,Mangia,,Italian,60.0,3.0,$$,34.0312296,34.0312296,oUGuDHgJv3dxscEVKQNuOA,MANGIA ITALIAN EATERY,30745 PACIFIC COAST HWY,MALIBU,
120,El Pollo Loco,,"Fast Food, Mexican",179.0,1.5,$,34.158038,34.158038,3MXrDOSxIHacar_To6DG0g,EL POLLO LOCO #5861,13357 RIVERSIDE DR,SHERMAN OAKS,
121,Tealicious,,"Bubble Tea, Taiwanese",151.0,3.5,$,34.00233,34.00233,726cg-zvrD9BeEXM_3suVA,TEALICIOUS CAFE,1155 S DIAMOND BAR BLVD STE C,DIAMOND BAR,
122,Eveleigh,,"American (New), Breakfast & Brunch, Cocktail Bars",1234.0,3.5,$$,34.09119,34.09119,cfC8rbJxxmKDaCgXrn_wtg,EVELEIGH,8752 W SUNSET BLVD,WEST HOLLYWOOD,
123,,,,,,,,,,I GRILL,15425 VALLEY BLVD,INDUSTRY,
124,QDOBA Mexican Eats,,"Mexican, Fast Food",205.0,3.5,$$,34.0482731,34.0482731,3O7YbvVTw_pYPIu4rwr4vQ,QDOBA MEXICAN EATS,655 S HOPE ST,LOS ANGELES,
125,El Atacor No 9,,Mexican,94.0,3.0,$,33.954619,33.954619,A-afL5WCgSlgjCeQBB3P4g,EL ATACOR #9,9456 TELEGRAPH RD,DOWNEY,
126,Water Juice & Wireless,,Water Stores,5.0,3.5,,33.7988063024923,33.7988063024923,EmvRNq9E8YRsgGdbHFj-cQ,WATER JUICE & WIRELESS,153 E LOMITA BLVD,CARSON,
127,,,,,,,,,,ANCO GAS AND MARKET,2050 W MANCHESTER AVE,LOS ANGELES,
128,,,,,,,,,,DENNYS 1918,5535 W CENTURY BLVD,LOS ANGELES,
129,Hilton Garden Inn Palmdale,,Hotels,69.0,4.0,$$,34.6085836279815,34.6085836279815,tcUDxI-8hyy_epNysF7JTg,HILTON GARDEN INN,1309 W RANCHO VISTA BLVD,PALMDALE,
130,,,,,,,,,,FORTUNE HOUSE RESTAURANT,7600 BALBOA BLVD,VAN NUYS,
131,,,,,,,,,,#1. JUICY DUMPLING,140 W VALLEY BLVD # 211,SAN GABRIEL,
132,Grunions Sports Bar & Grill,,"Sports Bars, American (Traditional)",178.0,4.0,$$,33.8896446228027,33.8896446228027,vdnBc84M63qJ_k4PSOFHVQ,GRUNIONS SPORTS BAR,1501 N SEPULVEDA BLVD,MANHATTAN BEACH,
133,Joseph's Bar & Grill,,"American (New), Sports Bars",574.0,2.5,$$,33.9412236502815,33.9412236502815,XDJOWimobO5dL1wWknLMkw,JOSEPH'S BAR AND GRILL,11032 DOWNEY AVE,DOWNEY,
134,Aldewaniah,,"Halal, Middle Eastern, Arabian",135.0,4.0,$$,34.0265893,34.0265893,mLAJRLm0SAKAAZVKV-GfKA,ALDEWANIAH RESTAURANT AND MARKET,2528 GRAND AVE,LOS ANGELES,
135,Wetzel's Pretzels,,Pretzels,9.0,2.0,$,33.828721,33.828721,B4b-D-49SH3nRBbpi__wzw,WETZEL'S PRETZELS,21880 HAWTHORNE BLVD 335A,TORRANCE,
136,Original Tommy's World Famous Hamburgers,,"Burgers, Fast Food",131.0,3.0,$,34.13987,34.13987,8PGCiMtwnqE5pSU9w8ZOwA,TOMMY'S WORLD FAMOUS HAMBURG,849 E HUNTINGTON DR,MONROVIA,
137,Three Palms Avalon Arcade,,"Arcades, Bowling",56.0,3.5,,33.3444202105383,33.3444202105383,gvbrlKcjZJGNEU1pYWyp-A,THREE PALMS AVALON ARCADE,225 CRESCENT AVE,AVALON,
138,,,,,,,,,,SENOR G'S,343 CULVER BLVD,PLAYA DEL REY,
139,Yogurtland San Dimas,,Ice Cream & Frozen Yogurt,101.0,3.5,$,34.111668,34.111668,Z8jaayTWBDYr_pnExiFO8Q,YOGURTLAND # 237,468 N LONE HILL AVE,SAN DIMAS,
140,7-Eleven,,"Convenience Stores, Coffee & Tea",13.0,3.0,$,33.8745566287354,33.8745566287354,onB_tdjTokt4FQd3SaSkvw,7-ELEVEN STORE #35745A,4401 REDONDO BEACH BLVD,LAWNDALE,
141,,,,,,,,,,LA VILLA MARKET,2007 E 1ST ST,LOS ANGELES,
142,Kyala Japanese Restaurant,,"Japanese, Sushi Bars",411.0,4.0,$$,34.0015208,34.0015208,2xEAJSwyhmXC1Ainulam_Q,KYALA SUSHI & JAPANESE CUISI,1178 S DIAMOND BAR BLVD,DIAMOND BAR,
